Image,P_ID,Condition,In_Out,X,Y
1023.0,p9,fil_sem,1.0,515.7,239.4
1023.0,p9,fil_sem,1.0,569.6,228.7
1023.0,p9,fil_sem,1.0,405.9,403.8
1023.0,p9,fil_sem,0.0,261.0,257.1
1023.0,p9,raw_sem,0.0,410.6,338.3
1023.0,p9,raw_sem,1.0,391.2,251.3
1023.0,p9,raw_sem,1.0,593.2,214.4
1023.0,p9,raw_sem,0.0,282.2,254.2
1023.0,p9,raw_sem,1.0,202.6,261.2
1023.0,p9,raw_sem,0.0,391.0,450.6
1023.0,p9,raw_sem,1.0,403.0,406.2
1023.0,p9,raw_sem,1.0,363.6,378.2
1023.0,p10,fil_sem,1.0,420.8,310.2
1023.0,p10,fil_sem,1.0,373.6,240.7
1023.0,p10,fil_sem,0.0,251.8,127.4
1023.0,p10,fil_sem,0.0,178.1,129.4
1023.0,p10,fil_sem,0.0,306.8,127.0
1023.0,p10,fil_sem,0.0,217.6,144.0
1023.0,p10,fil_sem,0.0,313.3,126.5
1023.0,p10,fil_sem,0.0,172.3,122.4
1023.0,p10,fil_sem,0.0,363.3,127.4
1023.0,p10,fil_sem,1.0,564.2,231.6
1023.0,p10,fil_sem,0.0,297.0,129.3
1023.0,p10,fil_sem,0.0,253.0,143.9
1023.0,p10,raw_sem,1.0,418.4,369.7
1023.0,p10,raw_sem,1.0,387.8,256.4
1023.0,p10,raw_sem,1.0,595.7,225.2
1023.0,p10,raw_sem,1.0,200.8,247.2
1023.0,p10,raw_sem,0.0,429.9,457.2
1023.0,p10,raw_sem,1.0,178.8,236.8
1023.0,p11,fil_sem,1.0,383.4,250.8
1023.0,p11,fil_sem,1.0,350.6,186.6
1023.0,p11,fil_sem,1.0,292.5,65.8
1023.0,p11,fil_sem,1.0,291.4,28.4
1023.0,p11,fil_sem,1.0,393.0,35.3
1023.0,p11,fil_sem,1.0,284.0,62.6
1023.0,p11,fil_sem,1.0,363.7,181.4
1023.0,p11,fil_sem,1.0,133.4,182.8
1023.0,p11,fil_sem,1.0,340.8,167.3
1023.0,p11,fil_sem,1.0,507.9,156.3
1023.0,p11,raw_sem,1.0,386.4,260.7
1023.0,p11,raw_sem,1.0,366.5,189.7
1023.0,p11,raw_sem,1.0,374.6,108.5
1023.0,p11,raw_sem,1.0,360.8,57.0
1023.0,p11,raw_sem,1.0,305.3,66.0
1023.0,p11,raw_sem,1.0,421.3,141.7
1023.0,p11,raw_sem,1.0,555.7,191.0
1023.0,p11,raw_sem,1.0,377.8,400.9
1023.0,p12,fil_sem,0.0,398.4,338.7
1023.0,p12,fil_sem,1.0,314.8,217.0
1023.0,p12,fil_sem,1.0,355.6,212.4
1023.0,p12,fil_sem,1.0,169.1,223.8
1023.0,p12,fil_sem,1.0,557.3,204.0
1023.0,p12,fil_sem,1.0,363.0,295.0
1023.0,p12,fil_sem,1.0,340.3,230.4
1023.0,p12,fil_sem,1.0,370.9,209.9
1023.0,p12,fil_sem,0.0,423.5,456.5
1023.0,p12,fil_sem,1.0,399.9,430.8
1023.0,p12,raw_sem,1.0,403.9,309.3
1023.0,p12,raw_sem,1.0,383.9,208.6
1023.0,p12,raw_sem,1.0,565.5,177.2
1023.0,p12,raw_sem,1.0,377.5,196.5
1023.0,p12,raw_sem,1.0,315.6,35.7
1023.0,p12,raw_sem,1.0,400.2,32.3
1023.0,p12,raw_sem,0.0,243.9,85.5
1023.0,p12,raw_sem,1.0,280.4,79.7
1023.0,p12,raw_sem,1.0,355.7,75.4
1023.0,p13,fil_sem,1.0,436.7,221.0
1023.0,p13,fil_sem,1.0,418.8,175.9
1023.0,p13,fil_sem,1.0,216.8,172.0
1023.0,p13,fil_sem,1.0,397.0,166.6
1023.0,p13,fil_sem,1.0,537.4,158.8
1023.0,p13,fil_sem,1.0,602.9,166.5
1023.0,p13,fil_sem,0.0,471.8,340.6
1023.0,p13,fil_sem,0.0,431.1,325.1
1023.0,p13,raw_sem,1.0,393.6,293.0
1023.0,p13,raw_sem,1.0,348.7,246.3
1023.0,p13,raw_sem,1.0,182.7,207.4
1023.0,p13,raw_sem,1.0,147.9,205.9
1023.0,p13,raw_sem,1.0,369.2,217.8
1023.0,p13,raw_sem,1.0,535.1,255.9
1023.0,p13,raw_sem,1.0,372.9,426.1
1023.0,p13,raw_sem,1.0,391.4,404.7
1023.0,p13,raw_sem,0.0,421.8,452.8
1023.0,p13,raw_sem,0.0,375.4,338.9
1023.0,p13,raw_sem,1.0,357.8,150.8
1023.0,p14,fil_sem,1.0,395.5,276.3
1023.0,p14,fil_sem,1.0,357.6,50.6
1023.0,p14,fil_sem,1.0,325.6,22.9
1023.0,p14,fil_sem,1.0,271.7,65.5
1023.0,p14,fil_sem,1.0,311.8,13.2
1023.0,p14,fil_sem,1.0,292.4,45.9
1023.0,p14,fil_sem,1.0,453.6,62.5
1023.0,p14,fil_sem,1.0,197.1,234.0
1023.0,p14,fil_sem,1.0,552.0,218.5
1023.0,p14,fil_sem,1.0,593.5,214.3
1023.0,p14,fil_sem,1.0,382.8,442.2
1023.0,p14,fil_sem,1.0,160.8,240.9
1023.0,p14,raw_sem,1.0,369.6,367.4
1023.0,p14,raw_sem,1.0,353.3,202.3
1023.0,p14,raw_sem,0.0,354.8,126.3
1023.0,p14,raw_sem,1.0,139.9,212.9
1023.0,p14,raw_sem,0.0,303.3,406.5
1023.0,p14,raw_sem,1.0,366.9,414.9
1023.0,p14,raw_sem,1.0,346.6,383.0
1023.0,p14,raw_sem,0.0,65.4,364.7
1023.0,p14,raw_sem,1.0,384.6,204.7
1023.0,p15,fil_sem,1.0,411.4,304.1
1023.0,p15,fil_sem,1.0,387.7,199.0
1023.0,p15,fil_sem,1.0,169.8,237.0
1023.0,p15,fil_sem,1.0,398.7,407.9
1023.0,p15,fil_sem,1.0,580.9,201.6
1023.0,p15,fil_sem,1.0,394.6,31.1
1023.0,p15,fil_sem,1.0,338.6,22.8
1023.0,p15,raw_sem,1.0,395.8,271.9
1023.0,p15,raw_sem,1.0,398.5,139.5
1023.0,p15,raw_sem,1.0,369.0,12.0
1023.0,p15,raw_sem,1.0,426.3,171.7
1023.0,p15,raw_sem,1.0,190.5,179.9
1023.0,p15,raw_sem,1.0,377.0,45.5
1023.0,p15,raw_sem,0.0,391.1,-3.2
1023.0,p15,raw_sem,0.0,442.5,-25.0
1023.0,p15,raw_sem,1.0,338.3,4.8
1023.0,p16,fil_sem,1.0,360.8,283.2
1023.0,p16,fil_sem,1.0,340.8,194.7
1023.0,p16,fil_sem,1.0,154.0,213.9
1023.0,p16,fil_sem,1.0,391.0,436.1
1023.0,p16,fil_sem,1.0,527.3,189.8
1023.0,p16,fil_sem,1.0,344.9,59.4
1023.0,p16,fil_sem,1.0,380.2,59.7
1023.0,p16,fil_sem,1.0,273.3,64.4
1023.0,p16,fil_sem,1.0,317.7,83.5
1023.0,p16,raw_sem,1.0,371.2,285.8
1023.0,p16,raw_sem,1.0,445.9,92.5
1025.0,p9,fil_sem,0.0,392.9,277.3
1025.0,p9,fil_sem,0.0,321.9,277.0
1025.0,p9,fil_sem,0.0,406.6,326.0
1025.0,p9,fil_sem,1.0,330.9,258.9
1025.0,p9,fil_sem,1.0,270.9,189.2
1025.0,p9,fil_sem,0.0,467.7,263.1
1025.0,p9,fil_sem,1.0,655.1,276.2
1025.0,p9,fil_sem,0.0,394.5,356.4
1025.0,p9,fil_sem,0.0,662.1,302.6
1025.0,p9,fil_sem,0.0,406.3,373.6
1025.0,p9,raw_sem,0.0,410.4,327.6
1025.0,p9,raw_sem,0.0,298.7,291.0
1025.0,p9,raw_sem,0.0,410.4,346.9
1025.0,p9,raw_sem,0.0,311.9,302.8
1025.0,p9,raw_sem,0.0,269.7,285.1
1025.0,p9,raw_sem,0.0,333.5,314.5
1025.0,p9,raw_sem,0.0,345.2,371.5
1025.0,p9,raw_sem,0.0,294.6,289.0
1025.0,p9,raw_sem,0.0,639.0,329.1
1025.0,p9,raw_sem,1.0,402.8,293.3
1025.0,p10,fil_sem,0.0,403.2,322.3
1025.0,p10,fil_sem,1.0,280.2,262.6
1025.0,p10,fil_sem,1.0,248.0,256.5
1025.0,p10,fil_sem,1.0,700.0,260.2
1025.0,p10,fil_sem,1.0,738.9,264.8
1025.0,p10,fil_sem,0.0,491.2,324.4
1025.0,p10,fil_sem,1.0,273.7,266.5
1025.0,p10,fil_sem,0.0,657.8,302.2
1025.0,p10,raw_sem,0.0,396.4,340.9
1025.0,p10,raw_sem,1.0,281.5,243.0
1025.0,p10,raw_sem,0.0,58.1,83.6
1025.0,p10,raw_sem,0.0,702.2,81.7
1025.0,p10,raw_sem,0.0,742.2,85.2
1025.0,p10,raw_sem,0.0,685.3,340.7
1025.0,p10,raw_sem,1.0,733.2,268.9
1025.0,p10,raw_sem,0.0,469.5,276.7
1025.0,p10,raw_sem,0.0,389.5,275.7
1025.0,p10,raw_sem,1.0,264.1,255.5
1025.0,p11,fil_sem,0.0,370.8,242.1
1025.0,p11,fil_sem,0.0,288.5,362.5
1025.0,p11,fil_sem,0.0,404.3,275.1
1025.0,p11,fil_sem,1.0,602.7,208.9
1025.0,p11,fil_sem,1.0,264.6,181.0
1025.0,p11,fil_sem,0.0,374.1,248.0
1025.0,p11,raw_sem,0.0,386.1,288.4
1025.0,p11,raw_sem,1.0,263.2,254.4
1025.0,p11,raw_sem,1.0,277.4,406.4
1025.0,p11,raw_sem,1.0,278.4,460.8
1025.0,p11,raw_sem,1.0,680.4,276.5
1025.0,p11,raw_sem,0.0,637.8,166.9
1025.0,p11,raw_sem,0.0,278.5,105.6
1025.0,p11,raw_sem,1.0,268.1,189.4
1025.0,p11,raw_sem,1.0,244.1,217.9
1025.0,p12,fil_sem,0.0,413.1,325.8
1025.0,p12,fil_sem,0.0,365.7,351.1
1025.0,p12,fil_sem,0.0,520.6,286.3
1025.0,p12,fil_sem,1.0,655.9,274.9
1025.0,p12,fil_sem,1.0,733.5,246.5
1025.0,p12,fil_sem,1.0,317.5,209.5
1025.0,p12,fil_sem,1.0,257.7,223.1
1025.0,p12,fil_sem,0.0,100.3,196.7
1025.0,p12,fil_sem,0.0,63.4,105.9
1025.0,p12,fil_sem,0.0,427.8,282.8
1025.0,p12,fil_sem,0.0,378.3,471.8
1025.0,p12,raw_sem,0.0,413.3,286.1
1025.0,p12,raw_sem,1.0,272.7,211.9
1025.0,p12,raw_sem,1.0,584.9,205.1
1025.0,p12,raw_sem,1.0,691.2,214.9
1025.0,p12,raw_sem,0.0,367.9,358.9
1025.0,p12,raw_sem,1.0,291.0,426.9
1025.0,p12,raw_sem,1.0,280.8,499.0
1025.0,p12,raw_sem,1.0,294.9,496.4
1025.0,p12,raw_sem,1.0,218.2,239.9
1025.0,p13,fil_sem,0.0,425.7,210.0
1025.0,p13,fil_sem,0.0,345.4,314.3
1025.0,p13,fil_sem,1.0,652.0,224.4
1025.0,p13,fil_sem,1.0,325.9,178.5
1025.0,p13,fil_sem,1.0,710.9,215.7
1025.0,p13,raw_sem,0.0,368.6,264.8
1025.0,p13,raw_sem,1.0,330.0,236.8
1025.0,p13,raw_sem,1.0,232.4,188.9
1025.0,p13,raw_sem,1.0,673.2,208.0
1025.0,p13,raw_sem,1.0,295.2,420.6
1025.0,p13,raw_sem,1.0,271.0,472.4
1025.0,p13,raw_sem,0.0,207.8,487.7
1025.0,p14,fil_sem,0.0,393.9,331.0
1025.0,p14,fil_sem,1.0,289.8,270.5
1025.0,p14,fil_sem,1.0,651.6,276.4
1025.0,p14,fil_sem,0.0,595.0,307.2
1025.0,p14,fil_sem,0.0,332.3,294.1
1025.0,p14,fil_sem,1.0,282.0,266.5
1025.0,p14,fil_sem,0.0,389.6,317.8
1025.0,p14,fil_sem,0.0,627.8,300.4
1025.0,p14,raw_sem,0.0,357.1,326.4
1025.0,p14,raw_sem,1.0,219.7,226.8
1025.0,p14,raw_sem,1.0,627.4,253.7
1025.0,p14,raw_sem,1.0,285.2,238.1
1025.0,p14,raw_sem,1.0,250.3,258.9
1025.0,p14,raw_sem,0.0,630.5,289.5
1025.0,p14,raw_sem,1.0,235.0,214.4
1025.0,p14,raw_sem,0.0,199.9,265.4
1025.0,p14,raw_sem,0.0,664.5,321.6
1025.0,p14,raw_sem,0.0,492.9,341.5
1025.0,p15,fil_sem,0.0,417.1,295.7
1025.0,p15,fil_sem,0.0,532.4,264.2
1025.0,p15,fil_sem,1.0,679.7,228.4
1025.0,p15,fil_sem,1.0,759.9,225.3
1025.0,p15,fil_sem,0.0,334.1,253.9
1025.0,p15,fil_sem,1.0,398.4,292.1
1025.0,p15,fil_sem,1.0,735.6,226.8
1025.0,p15,raw_sem,0.0,396.7,327.5
1025.0,p15,raw_sem,0.0,313.6,281.9
1025.0,p15,raw_sem,0.0,422.9,438.6
1025.0,p15,raw_sem,0.0,322.2,527.0
1025.0,p15,raw_sem,0.0,655.0,406.3
1025.0,p15,raw_sem,0.0,704.3,303.5
1025.0,p15,raw_sem,0.0,485.4,442.6
1025.0,p15,raw_sem,0.0,598.3,494.0
1025.0,p15,raw_sem,0.0,635.1,510.0
1025.0,p16,fil_sem,0.0,360.3,281.1
1025.0,p16,fil_sem,1.0,279.8,221.2
1025.0,p16,fil_sem,1.0,586.2,244.2
1025.0,p16,fil_sem,0.0,518.3,276.1
1025.0,p16,fil_sem,1.0,214.8,209.0
1025.0,p16,raw_sem,0.0,374.7,316.1
1025.0,p16,raw_sem,0.0,245.5,291.0
1025.0,p16,raw_sem,1.0,255.6,249.2
1025.0,p16,raw_sem,0.0,558.2,276.5
1025.0,p16,raw_sem,1.0,638.9,268.5
1025.0,p16,raw_sem,0.0,532.0,277.6
1025.0,p16,raw_sem,0.0,481.5,313.6
1025.0,p16,raw_sem,0.0,542.2,392.4
1026.0,p9,fil_non,1.0,460.2,320.6
1026.0,p9,fil_non,1.0,396.6,321.1
1026.0,p9,fil_non,1.0,512.5,306.2
1026.0,p9,fil_non,1.0,616.5,301.9
1026.0,p9,fil_non,1.0,699.6,337.0
1026.0,p9,fil_non,1.0,590.3,317.0
1026.0,p9,fil_non,0.0,328.8,280.3
1026.0,p9,fil_non,1.0,516.4,331.3
1026.0,p9,fil_non,0.0,223.1,217.9
1026.0,p9,fil_non,1.0,565.5,316.0
1026.0,p9,raw_non,1.0,410.4,291.7
1026.0,p9,raw_non,1.0,505.9,334.8
1026.0,p9,raw_non,1.0,599.6,263.6
1026.0,p9,raw_non,1.0,561.9,188.2
1026.0,p9,raw_non,1.0,588.9,323.1
1026.0,p9,raw_non,1.0,631.2,367.5
1026.0,p9,raw_non,1.0,634.8,343.5
1026.0,p10,fil_non,1.0,395.6,301.2
1026.0,p10,fil_non,1.0,615.6,280.8
1026.0,p10,fil_non,1.0,547.0,285.2
1026.0,p10,fil_non,1.0,646.4,387.6
1026.0,p10,fil_non,1.0,593.2,244.5
1026.0,p10,fil_non,1.0,531.5,272.8
1026.0,p10,fil_non,1.0,113.4,173.8
1026.0,p10,fil_non,1.0,84.1,143.1
1026.0,p10,fil_non,1.0,499.0,174.3
1026.0,p10,fil_non,1.0,529.4,287.4
1026.0,p10,raw_non,1.0,403.9,334.0
1026.0,p10,raw_non,1.0,527.4,288.2
1026.0,p10,raw_non,1.0,639.2,315.6
1026.0,p10,raw_non,1.0,535.0,221.7
1026.0,p10,raw_non,1.0,504.1,101.3
1026.0,p10,raw_non,1.0,139.8,139.8
1026.0,p10,raw_non,1.0,516.9,104.3
1026.0,p10,raw_non,1.0,490.6,92.4
1026.0,p10,raw_non,1.0,572.3,96.3
1026.0,p10,raw_non,1.0,494.5,104.7
1026.0,p10,raw_non,1.0,586.7,98.9
1026.0,p11,fil_non,0.0,381.5,242.1
1026.0,p11,fil_non,1.0,504.4,187.8
1026.0,p11,fil_non,1.0,594.3,228.1
1026.0,p11,fil_non,1.0,607.0,286.2
1026.0,p11,fil_non,1.0,511.2,272.7
1026.0,p11,fil_non,1.0,541.7,294.9
1026.0,p11,raw_non,1.0,386.5,237.2
1026.0,p11,raw_non,1.0,505.8,232.4
1026.0,p11,raw_non,1.0,501.4,222.3
1026.0,p11,raw_non,1.0,613.1,248.8
1026.0,p11,raw_non,1.0,541.7,125.4
1026.0,p11,raw_non,1.0,175.8,77.3
1026.0,p11,raw_non,1.0,86.1,116.9
1026.0,p11,raw_non,1.0,175.3,96.4
1026.0,p11,raw_non,1.0,505.5,198.2
1026.0,p12,fil_non,0.0,380.5,317.6
1026.0,p12,fil_non,0.0,364.5,257.4
1026.0,p12,fil_non,1.0,559.1,267.0
1026.0,p12,fil_non,1.0,502.3,266.9
1026.0,p12,fil_non,1.0,535.2,292.9
1026.0,p12,fil_non,1.0,442.4,86.2
1026.0,p12,fil_non,1.0,123.1,116.8
1026.0,p12,fil_non,1.0,501.3,78.8
1026.0,p12,fil_non,1.0,556.4,85.3
1026.0,p12,fil_non,1.0,659.0,386.6
1026.0,p12,fil_non,1.0,580.6,333.5
1026.0,p12,raw_non,1.0,399.2,298.0
1026.0,p12,raw_non,1.0,494.3,266.7
1026.0,p12,raw_non,1.0,578.4,245.3
1026.0,p12,raw_non,1.0,491.3,206.5
1026.0,p12,raw_non,1.0,531.1,193.3
1026.0,p12,raw_non,0.0,634.0,405.0
1026.0,p12,raw_non,1.0,587.3,376.1
1026.0,p12,raw_non,1.0,637.9,355.0
1026.0,p13,fil_non,1.0,442.4,297.9
1026.0,p13,fil_non,1.0,643.6,288.6
1026.0,p13,fil_non,0.0,270.2,126.5
1026.0,p13,fil_non,1.0,561.8,97.0
1026.0,p13,raw_non,1.0,422.9,233.9
1026.0,p13,raw_non,1.0,533.5,226.3
1026.0,p13,raw_non,1.0,666.1,258.1
1026.0,p13,raw_non,1.0,214.7,80.9
1026.0,p13,raw_non,1.0,143.8,87.6
1026.0,p13,raw_non,1.0,580.9,50.3
1026.0,p13,raw_non,1.0,551.0,288.7
1026.0,p14,fil_non,1.0,388.3,329.7
1026.0,p14,fil_non,1.0,514.7,302.3
1026.0,p14,fil_non,1.0,556.1,277.6
1026.0,p14,fil_non,1.0,163.0,137.5
1026.0,p14,fil_non,1.0,129.9,135.3
1026.0,p14,fil_non,1.0,651.2,156.4
1026.0,p14,fil_non,1.0,533.7,242.4
1026.0,p14,fil_non,1.0,174.5,148.8
1026.0,p14,raw_non,1.0,421.8,347.7
1026.0,p14,raw_non,1.0,546.4,326.8
1026.0,p14,raw_non,1.0,601.0,340.5
1026.0,p14,raw_non,1.0,572.5,264.2
1026.0,p14,raw_non,1.0,578.1,113.0
1026.0,p14,raw_non,1.0,219.3,127.2
1026.0,p14,raw_non,1.0,161.2,135.7
1026.0,p14,raw_non,1.0,566.8,279.8
1026.0,p14,raw_non,1.0,493.6,295.7
1026.0,p15,fil_non,1.0,441.1,295.8
1026.0,p15,fil_non,1.0,549.8,246.4
1026.0,p15,fil_non,1.0,637.0,262.6
1026.0,p15,fil_non,1.0,552.8,284.3
1026.0,p15,fil_non,1.0,478.2,248.3
1026.0,p15,fil_non,1.0,552.6,274.7
1026.0,p15,fil_non,0.0,248.6,181.7
1026.0,p15,fil_non,1.0,162.6,124.8
1026.0,p15,raw_non,1.0,412.3,255.5
1026.0,p15,raw_non,1.0,588.7,272.6
1026.0,p15,raw_non,1.0,568.1,294.8
1026.0,p15,raw_non,1.0,537.8,225.8
1026.0,p15,raw_non,1.0,457.1,320.4
1026.0,p15,raw_non,1.0,565.0,311.9
1026.0,p15,raw_non,1.0,715.0,292.5
1026.0,p15,raw_non,1.0,666.9,336.2
1026.0,p16,fil_non,0.0,366.6,284.3
1026.0,p16,fil_non,1.0,488.0,285.7
1026.0,p16,fil_non,1.0,125.7,158.7
1026.0,p16,fil_non,1.0,503.5,100.1
1026.0,p16,fil_non,0.0,450.7,535.9
1026.0,p16,fil_non,0.0,276.6,518.4
1026.0,p16,fil_non,0.0,186.2,459.8
1026.0,p16,raw_non,1.0,397.4,290.9
1026.0,p16,raw_non,1.0,479.5,335.3
1026.0,p16,raw_non,1.0,545.3,296.8
1026.0,p16,raw_non,1.0,151.5,188.5
1027.0,p9,fil_sem,0.0,435.4,379.3
1027.0,p9,fil_sem,1.0,420.9,307.3
1027.0,p9,fil_sem,1.0,408.8,228.1
1027.0,p9,fil_sem,0.0,239.3,393.8
1027.0,p9,fil_sem,0.0,431.6,342.4
1027.0,p9,fil_sem,1.0,417.7,275.6
1027.0,p9,fil_sem,0.0,611.9,449.2
1027.0,p9,fil_sem,0.0,502.3,450.5
1027.0,p9,fil_sem,0.0,420.7,369.3
1027.0,p9,raw_sem,0.0,408.1,335.5
1027.0,p9,raw_sem,1.0,453.1,219.6
1027.0,p9,raw_sem,1.0,512.4,490.0
1027.0,p9,raw_sem,1.0,202.7,494.8
1027.0,p9,raw_sem,1.0,466.7,210.7
1027.0,p9,raw_sem,0.0,524.7,335.0
1027.0,p9,raw_sem,0.0,500.8,454.3
1027.0,p9,raw_sem,1.0,522.3,502.1
1027.0,p9,raw_sem,1.0,627.9,531.7
1027.0,p10,fil_sem,0.0,433.5,351.5
1027.0,p10,fil_sem,1.0,450.2,260.3
1027.0,p10,fil_sem,0.0,261.8,554.7
1027.0,p10,fil_sem,0.0,388.3,497.9
1027.0,p10,fil_sem,1.0,417.2,236.3
1027.0,p10,raw_sem,0.0,399.2,358.4
1027.0,p10,raw_sem,1.0,443.5,219.5
1027.0,p10,raw_sem,1.0,211.1,494.4
1027.0,p10,raw_sem,1.0,508.9,560.1
1027.0,p10,raw_sem,1.0,426.1,183.6
1027.0,p10,raw_sem,1.0,453.7,230.7
1027.0,p11,fil_sem,1.0,373.9,268.9
1027.0,p11,fil_sem,1.0,403.5,181.8
1027.0,p11,fil_sem,1.0,406.6,148.2
1027.0,p11,fil_sem,1.0,498.7,480.4
1027.0,p11,fil_sem,1.0,165.4,443.5
1027.0,p11,raw_sem,1.0,414.2,321.8
1027.0,p11,raw_sem,1.0,431.8,246.1
1027.0,p11,raw_sem,1.0,454.9,212.6
1027.0,p11,raw_sem,1.0,190.1,489.2
1027.0,p11,raw_sem,1.0,89.6,478.2
1027.0,p11,raw_sem,1.0,560.9,504.7
1027.0,p11,raw_sem,1.0,530.0,499.5
1027.0,p11,raw_sem,1.0,474.1,234.0
1027.0,p11,raw_sem,1.0,547.1,519.5
1027.0,p12,fil_sem,1.0,398.1,288.8
1027.0,p12,fil_sem,1.0,426.6,205.1
1027.0,p12,fil_sem,1.0,206.8,464.1
1027.0,p12,fil_sem,1.0,179.4,498.0
1027.0,p12,fil_sem,1.0,93.7,508.4
1027.0,p12,fil_sem,1.0,530.9,531.2
1027.0,p12,fil_sem,1.0,632.3,528.4
1027.0,p12,fil_sem,1.0,434.6,183.3
1027.0,p12,fil_sem,1.0,425.9,246.3
1027.0,p12,fil_sem,1.0,451.1,192.4
1027.0,p12,raw_sem,1.0,419.1,290.6
1027.0,p12,raw_sem,1.0,435.0,189.7
1027.0,p12,raw_sem,1.0,456.9,171.2
1027.0,p12,raw_sem,1.0,155.2,477.2
1027.0,p12,raw_sem,1.0,237.3,453.1
1027.0,p12,raw_sem,1.0,493.5,475.2
1027.0,p12,raw_sem,1.0,538.7,479.5
1027.0,p12,raw_sem,1.0,626.7,506.6
1027.0,p12,raw_sem,1.0,548.8,461.5
1027.0,p12,raw_sem,0.0,383.4,390.9
1027.0,p12,raw_sem,1.0,167.4,447.2
1027.0,p12,raw_sem,1.0,75.4,464.8
1027.0,p13,fil_sem,1.0,400.5,285.2
1027.0,p13,fil_sem,1.0,447.3,235.2
1027.0,p13,fil_sem,1.0,446.6,217.1
1027.0,p13,fil_sem,1.0,587.2,490.1
1027.0,p13,fil_sem,1.0,516.5,549.3
1027.0,p13,fil_sem,1.0,232.5,424.1
1027.0,p13,fil_sem,1.0,131.2,431.9
1027.0,p13,fil_sem,1.0,227.0,424.1
1027.0,p13,fil_sem,0.0,156.0,413.6
1027.0,p13,fil_sem,1.0,424.1,188.5
1027.0,p13,fil_sem,1.0,455.7,162.9
1027.0,p13,raw_sem,1.0,402.4,254.9
1027.0,p13,raw_sem,1.0,200.0,428.1
1027.0,p13,raw_sem,1.0,169.3,456.0
1027.0,p13,raw_sem,0.0,36.6,464.6
1027.0,p13,raw_sem,1.0,482.2,503.0
1027.0,p13,raw_sem,1.0,563.2,528.7
1027.0,p13,raw_sem,1.0,590.2,531.2
1027.0,p13,raw_sem,1.0,435.9,198.0
1027.0,p13,raw_sem,0.0,311.6,65.8
1027.0,p14,fil_sem,1.0,389.1,284.8
1027.0,p14,fil_sem,0.0,391.4,331.2
1027.0,p14,fil_sem,1.0,193.6,489.6
1027.0,p14,fil_sem,1.0,448.5,257.4
1027.0,p14,fil_sem,1.0,453.2,209.7
1027.0,p14,fil_sem,1.0,520.2,519.6
1027.0,p14,fil_sem,1.0,140.5,549.7
1027.0,p14,fil_sem,1.0,394.5,306.4
1027.0,p14,fil_sem,1.0,422.2,277.2
1027.0,p14,fil_sem,1.0,285.4,434.1
1027.0,p14,raw_sem,0.0,397.4,344.2
1027.0,p14,raw_sem,1.0,220.8,443.8
1027.0,p14,raw_sem,1.0,410.9,290.3
1027.0,p14,raw_sem,0.0,606.2,595.6
1027.0,p14,raw_sem,0.0,151.9,584.6
1027.0,p14,raw_sem,0.0,110.6,558.7
1027.0,p14,raw_sem,1.0,470.1,551.3
1027.0,p14,raw_sem,1.0,479.9,197.6
1027.0,p14,raw_sem,1.0,454.5,154.0
1027.0,p14,raw_sem,1.0,452.1,269.4
1027.0,p14,raw_sem,0.0,355.5,335.6
1027.0,p15,fil_sem,1.0,424.0,314.9
1027.0,p15,fil_sem,1.0,455.0,197.3
1027.0,p15,fil_sem,1.0,117.3,515.1
1027.0,p15,fil_sem,1.0,195.2,477.2
1027.0,p15,fil_sem,1.0,552.0,529.8
1027.0,p15,fil_sem,0.0,309.9,152.1
1027.0,p15,fil_sem,0.0,217.2,244.9
1027.0,p15,fil_sem,0.0,681.9,177.8
1027.0,p15,fil_sem,1.0,660.0,533.3
1027.0,p15,fil_sem,1.0,567.1,537.7
1027.0,p15,raw_sem,1.0,401.1,302.8
1027.0,p15,raw_sem,1.0,466.2,243.5
1027.0,p15,raw_sem,1.0,204.2,524.8
1027.0,p15,raw_sem,1.0,275.7,530.1
1027.0,p15,raw_sem,1.0,98.1,545.1
1027.0,p15,raw_sem,1.0,201.8,522.5
1027.0,p15,raw_sem,1.0,494.5,177.7
1027.0,p15,raw_sem,0.0,684.4,555.8
1027.0,p15,raw_sem,0.0,584.6,587.3
1027.0,p16,fil_sem,0.0,355.2,283.1
1027.0,p16,fil_sem,1.0,392.1,198.7
1027.0,p16,fil_sem,1.0,508.4,511.0
1027.0,p16,fil_sem,1.0,162.3,496.3
1027.0,p16,fil_sem,0.0,209.9,283.8
1027.0,p16,fil_sem,0.0,200.9,173.7
1027.0,p16,fil_sem,1.0,375.0,165.9
1027.0,p16,raw_sem,0.0,368.9,220.8
1027.0,p16,raw_sem,0.0,635.9,364.3
1027.0,p16,raw_sem,0.0,467.9,372.9
1027.0,p16,raw_sem,0.0,290.1,417.1
1028.0,p9,fil_sem,0.0,378.8,227.0
1028.0,p9,fil_sem,0.0,296.1,217.1
1028.0,p9,fil_sem,0.0,631.1,177.6
1028.0,p9,fil_sem,0.0,730.6,146.4
1028.0,p9,fil_sem,0.0,434.3,192.5
1028.0,p9,fil_sem,1.0,310.7,233.3
1028.0,p9,fil_sem,0.0,590.5,177.8
1028.0,p9,fil_sem,0.0,712.3,169.0
1028.0,p9,raw_sem,1.0,388.8,321.3
1028.0,p9,raw_sem,1.0,345.0,345.5
1028.0,p9,raw_sem,0.0,421.6,356.3
1028.0,p9,raw_sem,0.0,633.2,312.5
1028.0,p9,raw_sem,1.0,709.6,267.4
