RECORDING_SESSION_LABEL,TRIAL_INDEX,Image,image_type,trial_num,CURRENT_FIX_X,CURRENT_FIX_Y,x,y
p13,78,1114,raw_sem,27,990.5,475.5,430.5,235.5
p13,290,1114,fil_sem,225,1093.5,357,533.5,117
p13,290,1114,fil_sem,225,981.4,420.3,421.4,180.3
p13,291,1114,fil_sem,225,1018.3,484.7,458.3,244.7
p13,291,1114,fil_sem,225,966.2,502.1,406.2,262.1
p14,76,1114,raw_sem,27,962,513.4,402,273.4
p14,294,1114,fil_sem,225,788.8,689.3,228.8,449.3
p14,294,1114,fil_sem,225,756,721.2,196,481.2
p14,294,1114,fil_sem,225,798.8,933.6,238.8,693.6
p14,295,1114,fil_sem,225,3270,1160.2,2710,920.2
p14,295,1114,fil_sem,225,3270,1165.1,2710,925.1
p14,296,1114,fil_sem,225,938,527.7,378,287.7
p15,78,1114,raw_sem,27,971.5,527.2,411.5,287.2
p15,78,1114,raw_sem,27,1066.5,539.7,506.5,299.7
p15,280,1114,fil_sem,225,1104.3,719.5,544.3,479.5
p15,280,1114,fil_sem,225,972.9,616,412.9,376
p16,77,1114,raw_sem,27,1043.3,571.7,483.3,331.7
p16,77,1114,raw_sem,27,935.3,540.3,375.3,300.3
p16,283,1114,fil_sem,225,1305,425.4,745,185.4
p16,284,1114,fil_sem,225,910.6,506.6,350.6,266.6
P7,79,1114,raw_sem,27,977.9,473.4,417.9,233.4
P7,79,1114,raw_sem,27,969.6,521.6,409.6,281.6
P7,296,1114,fil_sem,225,901.7,497.1,341.7,257.1
p9,79,1114,raw_sem,27,670,560.5,110,320.5
p9,79,1114,raw_sem,27,847.2,593.3,287.2,353.3
p9,79,1114,raw_sem,27,981.7,573.6,421.7,333.6
p9,325,1114,fil_sem,225,908,653.2,348,413.2
p9,325,1114,fil_sem,225,948,587.7,388,347.7
P1,143,1115,raw_sem,31,1184.8,634.7,624.8,394.7
P1,143,1115,raw_sem,31,1032.3,643,472.3,403
P1,144,1115,raw_sem,31,863.4,676.6,303.4,436.6
P1,144,1115,raw_sem,31,1025.2,654.7,465.2,414.7
P1,145,1115,raw_sem,31,969.6,374.9,409.6,134.9
P1,145,1115,raw_sem,31,1007.5,526.2,447.5,286.2
P1,146,1115,raw_sem,31,1227.6,563.7,667.6,323.7
P1,146,1115,raw_sem,31,736.9,986.2,176.9,746.2
P1,146,1115,raw_sem,31,964.9,1084.1,404.9,844.1
p10,80,1115,raw_sem,31,853.9,467.8,293.9,227.8
p10,80,1115,raw_sem,31,955.2,552.9,395.2,312.9
p10,279,1115,fil_sem,229,1034.6,494.8,474.6,254.8
p10,279,1115,fil_sem,229,975.6,570.7,415.6,330.7
p11,94,1115,raw_sem,31,1003.9,548.2,443.9,308.2
p11,94,1115,raw_sem,31,941.5,540.3,381.5,300.3
p11,294,1115,fil_sem,229,955.5,480.1,395.5,240.1
p11,294,1115,fil_sem,229,930.2,506.6,370.2,266.6
p12,80,1115,raw_sem,31,947.7,537.5,387.7,297.5
p12,278,1115,fil_sem,229,1058.4,559.2,498.4,319.2
p13,82,1115,raw_sem,31,1156.5,379.7,596.5,139.7
p13,297,1115,fil_sem,229,893.7,346.4,333.7,106.4
p13,297,1115,fil_sem,229,1026.7,375.2,466.7,135.2
p13,297,1115,fil_sem,229,975.6,421.2,415.6,181.2
p13,298,1115,fil_sem,229,1510.7,1196.6,950.7,956.6
p13,298,1115,fil_sem,229,991.3,467.9,431.3,227.9
p14,80,1115,raw_sem,31,966.6,617.2,406.6,377.2
p14,300,1115,fil_sem,229,986.7,633,426.7,393
p14,301,1115,fil_sem,229,952.5,630.1,392.5,390.1
p14,301,1115,fil_sem,229,999.2,610.7,439.2,370.7
p15,82,1115,raw_sem,31,1005,566.6,445,326.6
p15,82,1115,raw_sem,31,1124,631.3,564,391.3
p15,82,1115,raw_sem,31,998.6,617.9,438.6,377.9
p15,284,1115,fil_sem,229,324.1,831.7,-235.9,591.7
p15,284,1115,fil_sem,229,1083.1,543.9,523.1,303.9
p16,81,1115,raw_sem,31,894.9,567,334.9,327
p16,81,1115,raw_sem,31,935.9,542.5,375.9,302.5
p16,290,1115,fil_sem,229,932.6,488.7,372.6,248.7
P7,83,1115,raw_sem,31,958.7,415.7,398.7,175.7
P7,83,1115,raw_sem,31,950.9,467.7,390.9,227.7
P7,300,1115,fil_sem,229,863.7,458.7,303.7,218.7
P7,301,1115,fil_sem,229,940.1,529.1,380.1,289.1
p9,84,1115,raw_sem,31,1036.8,530.2,476.8,290.2
p9,84,1115,raw_sem,31,918.5,511.3,358.5,271.3
p9,84,1115,raw_sem,31,1004.2,560.1,444.2,320.1
p9,331,1115,fil_sem,229,939.3,607.5,379.3,367.5
p9,331,1115,fil_sem,229,957,581.9,397,341.9
p9,332,1115,fil_sem,229,1205.1,530.9,645.1,290.9
p9,332,1115,fil_sem,229,971.6,528.6,411.6,288.6
p10,179,1116,fil_non,130,898.9,402.3,338.9,162.3
p10,179,1116,fil_non,130,941.9,594,381.9,354
p10,387,1116,raw_non,332,835.1,476,275.1,236
p10,387,1116,raw_non,332,955.3,537.2,395.3,297.2
p11,193,1116,fil_non,130,926.6,697.4,366.6,457.4
p11,193,1116,fil_non,130,941.2,519.4,381.2,279.4
p11,400,1116,raw_non,332,859,1148.3,299,908.3
p11,400,1116,raw_non,332,661.1,1057.9,101.1,817.9
p11,400,1116,raw_non,332,629.8,1049.2,69.8,809.2
p12,179,1116,fil_non,130,985.7,519.2,425.7,279.2
p12,179,1116,fil_non,130,952.7,540.7,392.7,300.7
p12,383,1116,raw_non,332,1072.5,431.7,512.5,191.7
p12,383,1116,raw_non,332,937.8,514.7,377.8,274.7
p13,188,1116,fil_non,130,953,427.1,393,187.1
p13,188,1116,fil_non,130,941.1,496.6,381.1,256.6
p13,411,1116,raw_non,332,1070.3,315.1,510.3,75.1
p13,411,1116,raw_non,332,1042,395.4,482,155.4
p14,186,1116,fil_non,130,734.1,635.3,174.1,395.3
p14,412,1116,raw_non,332,909.3,554.4,349.3,314.4
p15,181,1116,fil_non,130,1214.3,856.8,654.3,616.8
p15,181,1116,fil_non,130,1027.4,713.8,467.4,473.8
p15,390,1116,raw_non,332,955,708,395,468
p15,390,1116,raw_non,332,987.7,623.3,427.7,383.3
p15,390,1116,raw_non,332,931.8,567.3,371.8,327.3
p16,180,1116,fil_non,130,887.8,441.2,327.8,201.2
p16,180,1116,fil_non,130,921.4,485.8,361.4,245.8
p16,403,1116,raw_non,332,1125.7,650.8,565.7,410.8
P2,41,1116,fil_non,130,996.7,398.5,436.7,158.5
P2,42,1116,fil_non,130,1210.6,534.2,650.6,294.2
P2,42,1116,fil_non,130,1353.8,83.7,793.8,-156.3
P2,43,1116,fil_non,130,145.6,49.1,-414.4,-190.9
P2,43,1116,fil_non,130,788.6,382.4,228.6,142.4
P2,44,1116,fil_non,130,1364.1,1014.5,804.1,774.5
P2,45,1116,fil_non,130,361.7,-20.5,-198.3,-260.5
P2,45,1116,fil_non,130,907.5,479.6,347.5,239.6
P2,125,1116,raw_non,332,1032.4,730.6,472.4,490.6
P2,125,1116,raw_non,332,1036.7,476.1,476.7,236.1
P2,126,1116,raw_non,332,-947.9,1028,-1507.9,788
P2,127,1116,raw_non,332,1018,1099.4,458,859.4
P2,127,1116,raw_non,332,996.6,387.9,436.6,147.9
P2,128,1116,raw_non,332,979.2,582.5,419.2,342.5
P2,128,1116,raw_non,332,343.3,824.7,-216.7,584.7
P2,129,1116,raw_non,332,1090.4,32.1,530.4,-207.9
P2,129,1116,raw_non,332,1311.9,-12,751.9,-252
P2,129,1116,raw_non,332,973.9,516.8,413.9,276.8
P5,26,1116,fil_non,130,903.5,647.6,343.5,407.6
P5,77,1116,raw_non,332,894.6,566.6,334.6,326.6
P5,77,1116,raw_non,332,958.8,559.9,398.8,319.9
P6,38,1116,fil_non,130,1055.4,586.7,495.4,346.7
P6,38,1116,fil_non,130,1213,590.7,653,350.7
P6,94,1116,raw_non,332,1013.7,406.1,453.7,166.1
P6,94,1116,raw_non,332,966.7,555.1,406.7,315.1
P7,184,1116,fil_non,130,1029.9,381.5,469.9,141.5
P7,184,1116,fil_non,130,944,474,384,234
P7,411,1116,raw_non,332,1005,430.4,445,190.4
p9,193,1116,fil_non,130,1007.8,552.2,447.8,312.2
p9,193,1116,fil_non,130,957.6,508.7,397.6,268.7
p9,456,1116,raw_non,332,990.2,441.5,430.2,201.5
p9,456,1116,raw_non,332,1006.8,483.8,446.8,243.8
P1,151,1117,raw_sem,35,897.2,414.9,337.2,174.9
P1,151,1117,raw_sem,35,935,546.1,375,306.1
P1,152,1117,raw_sem,35,791.2,628.9,231.2,388.9
P1,152,1117,raw_sem,35,892,645.8,332,405.8
p10,84,1117,raw_sem,35,904.6,410.7,344.6,170.7
p10,84,1117,raw_sem,35,942.6,539.2,382.6,299.2
p10,283,1117,fil_sem,233,1043,398.8,483,158.8
p10,283,1117,fil_sem,233,964.9,569.6,404.9,329.6
p11,98,1117,raw_sem,35,768.3,484.8,208.3,244.8
p11,98,1117,raw_sem,35,915.2,495.8,355.2,255.8
p11,298,1117,fil_sem,233,1043.2,485.2,483.2,245.2
p11,298,1117,fil_sem,233,955.4,481.3,395.4,241.3
p12,84,1117,raw_sem,35,994.8,494.5,434.8,254.5
p12,84,1117,raw_sem,35,948.8,543,388.8,303
p12,282,1117,fil_sem,233,901.2,500.3,341.2,260.3
p12,282,1117,fil_sem,233,955.7,528.7,395.7,288.7
p13,87,1117,raw_sem,35,913,331.5,353,91.5
p13,87,1117,raw_sem,35,981.7,458.1,421.7,218.1
p13,304,1117,fil_sem,233,1083.1,558.5,523.1,318.5
p13,304,1117,fil_sem,233,976.7,543.4,416.7,303.4
p14,84,1117,raw_sem,35,1001.5,517.2,441.5,277.2
p14,305,1117,fil_sem,233,971,570.7,411,330.7
p15,86,1117,raw_sem,35,817.8,359.8,257.8,119.8
p15,86,1117,raw_sem,35,895.6,470.1,335.6,230.1
p15,288,1117,fil_sem,233,1049.4,541.2,489.4,301.2
p16,85,1117,raw_sem,35,908.8,466.7,348.8,226.7
p16,85,1117,raw_sem,35,914.6,536.8,354.6,296.8
p16,294,1117,fil_sem,233,873.2,410.7,313.2,170.7
p16,294,1117,fil_sem,233,909.6,529.2,349.6,289.2
P7,87,1117,raw_sem,35,1004.3,412.6,444.3,172.6
P7,305,1117,fil_sem,233,985.4,439.4,425.4,199.4
p9,90,1117,raw_sem,35,1146.5,598.7,586.5,358.7
p9,90,1117,raw_sem,35,991.8,567,431.8,327
p9,90,1117,raw_sem,35,948,564.9,388,324.9
p9,336,1117,fil_sem,233,994.8,593.7,434.8,353.7
p9,336,1117,fil_sem,233,892.8,595.5,332.8,355.5
p9,336,1117,fil_sem,233,969.8,583.1,409.8,343.1
p9,337,1117,fil_sem,233,779.4,556.3,219.4,316.3
p9,337,1117,fil_sem,233,914.1,556.8,354.1,316.8
p10,183,1118,fil_non,134,657.5,244,97.5,4
p10,183,1118,fil_non,134,972.6,523.4,412.6,283.4
p10,391,1118,raw_non,336,817.4,372.8,257.4,132.8
p10,391,1118,raw_non,336,962.2,545.5,402.2,305.5
p11,197,1118,fil_non,134,1045,436.2,485,196.2
p11,197,1118,fil_non,134,966.2,467.7,406.2,227.7
p11,405,1118,raw_non,336,995.9,534,435.9,294
p11,405,1118,raw_non,336,962.3,525.3,402.3,285.3
p12,183,1118,fil_non,134,967.9,654.4,407.9,414.4
p12,183,1118,fil_non,134,962.9,545.2,402.9,305.2
p12,387,1118,raw_non,336,938.3,461.1,378.3,221.1
p12,387,1118,raw_non,336,917.4,508.4,357.4,268.4
p13,192,1118,fil_non,134,939,426.7,379,186.7
p13,192,1118,fil_non,134,926.6,502.8,366.6,262.8
p13,415,1118,raw_non,336,957.4,487.6,397.4,247.6
p13,415,1118,raw_non,336,1001.7,498.4,441.7,258.4
p14,416,1118,raw_non,336,257,276.4,-303,36.4
p14,416,1118,raw_non,336,948.2,566.3,388.2,326.3
p15,185,1118,fil_non,134,1095.5,760.2,535.5,520.2
p15,185,1118,fil_non,134,1007.7,643.4,447.7,403.4
p15,394,1118,raw_non,336,1183.7,638.8,623.7,398.8
p15,394,1118,raw_non,336,1076.2,629.5,516.2,389.5
p16,184,1118,fil_non,134,1013.4,516.1,453.4,276.1
p16,408,1118,raw_non,336,869.6,446.6,309.6,206.6
p16,408,1118,raw_non,336,933,502.8,373,262.8
P2,47,1118,fil_non,134,1150.9,143.6,590.9,-96.4
P2,47,1118,fil_non,134,1310.5,165,750.5,-75
P5,28,1118,fil_non,134,948.3,556,388.3,316
P5,79,1118,raw_non,336,987.9,579.5,427.9,339.5
P6,42,1118,fil_non,134,928.9,531.6,368.9,291.6
P6,96,1118,raw_non,336,927.4,380.2,367.4,140.2
P6,96,1118,raw_non,336,939.8,537,379.8,297
P7,188,1118,fil_non,134,987.3,520,427.3,280
P7,415,1118,raw_non,336,945.7,488.7,385.7,248.7
p9,197,1118,fil_non,134,1048.6,520.9,488.6,280.9
p9,460,1118,raw_non,336,1135.5,494,575.5,254
P1,165,1119,raw_sem,39,939.9,355.6,379.9,115.6
P1,165,1119,raw_sem,39,1001.6,542.3,441.6,302.3
p10,88,1119,raw_sem,39,906.6,424.3,346.6,184.3
p10,88,1119,raw_sem,39,977.9,562.3,417.9,322.3
p10,287,1119,fil_sem,237,896.5,450.1,336.5,210.1
p10,287,1119,fil_sem,237,965.5,586.6,405.5,346.6
p11,102,1119,raw_sem,39,915.8,398.1,355.8,158.1
p11,102,1119,raw_sem,39,925.3,489.8,365.3,249.8
p11,302,1119,fil_sem,237,957.8,531.1,397.8,291.1
p12,88,1119,raw_sem,39,984.4,475.1,424.4,235.1
p12,88,1119,raw_sem,39,842.3,608.3,282.3,368.3
p12,88,1119,raw_sem,39,942.8,581.3,382.8,341.3
p12,286,1119,fil_sem,237,902.8,375.6,342.8,135.6
p12,286,1119,fil_sem,237,905.3,443.9,345.3,203.9
p13,91,1119,raw_sem,39,946.6,379.4,386.6,139.4
p13,91,1119,raw_sem,39,991,443.9,431,203.9
p13,309,1119,fil_sem,237,920.4,378.2,360.4,138.2
p13,309,1119,fil_sem,237,963.1,474.5,403.1,234.5
p14,88,1119,raw_sem,39,892.9,464.5,332.9,224.5
p14,309,1119,fil_sem,237,929.1,553.6,369.1,313.6
p15,90,1119,raw_sem,39,1017.7,604.9,457.7,364.9
p15,90,1119,raw_sem,39,987.1,567.1,427.1,327.1
p15,291,1119,fil_sem,237,1250.6,440.2,690.6,200.2
p15,291,1119,fil_sem,237,992.7,546.7,432.7,306.7
p16,89,1119,raw_sem,39,903.3,470,343.3,230
p16,89,1119,raw_sem,39,919.9,519.5,359.9,279.5
p16,299,1119,fil_sem,237,1001.8,541,441.8,301
P7,91,1119,raw_sem,39,1021.5,412.5,461.5,172.5
P7,91,1119,raw_sem,39,980.6,472,420.6,232
P7,309,1119,fil_sem,237,1021.5,429.4,461.5,189.4
P7,309,1119,fil_sem,237,981.2,446.3,421.2,206.3
p9,95,1119,raw_sem,39,961.8,556.7,401.8,316.7
p9,95,1119,raw_sem,39,900.8,553.5,340.8,313.5
p9,343,1119,fil_sem,237,1010.4,516.9,450.4,276.9
p9,343,1119,fil_sem,237,956,555.8,396,315.8
p10,187,1120,fil_non,138,821.4,284.5,261.4,44.5
p10,187,1120,fil_non,138,949.8,608.5,389.8,368.5
p10,395,1120,raw_non,340,313.4,328.7,-246.6,88.7
p10,395,1120,raw_non,340,974.6,559.4,414.6,319.4
p11,201,1120,fil_non,138,855.2,399.3,295.2,159.3
p11,201,1120,fil_non,138,962.6,496.7,402.6,256.7
p11,409,1120,raw_non,340,982.5,571.8,422.5,331.8
p12,187,1120,fil_non,138,954.5,551.2,394.5,311.2
p12,391,1120,raw_non,340,865.5,428.4,305.5,188.4
p12,391,1120,raw_non,340,925.9,481.6,365.9,241.6
p13,196,1120,fil_non,138,918.9,447.9,358.9,207.9
p13,196,1120,fil_non,138,933.5,541.8,373.5,301.8
p13,419,1120,raw_non,340,950.4,233,390.4,-7
p13,419,1120,raw_non,340,1030,288.2,470,48.2
p13,419,1120,raw_non,340,926.3,434.5,366.3,194.5
p13,419,1120,raw_non,340,985.9,456.6,425.9,216.6
p14,197,1120,fil_non,138,922.8,612.8,362.8,372.8
p14,420,1120,raw_non,340,770.5,332,210.5,92
p14,420,1120,raw_non,340,928.4,511.9,368.4,271.9
p15,189,1120,fil_non,138,970.8,546.4,410.8,306.4
p15,398,1120,raw_non,340,936.1,597.9,376.1,357.9
p15,398,1120,raw_non,340,985.8,552.8,425.8,312.8
p16,188,1120,fil_non,138,894.9,439.7,334.9,199.7
p16,188,1120,fil_non,138,863.7,505,303.7,265
p16,413,1120,raw_non,340,1007.5,582.5,447.5,342.5
P2,49,1120,fil_non,138,1028.7,894.2,468.7,654.2
P2,49,1120,fil_non,138,1038.3,582.4,478.3,342.4
P2,133,1120,raw_non,340,1064.9,1134.1,504.9,894.1
P2,133,1120,raw_non,340,1100.2,632.2,540.2,392.2
P5,30,1120,fil_non,138,970.3,564.5,410.3,324.5
P5,81,1120,raw_non,340,971.4,561.5,411.4,321.5
P6,44,1120,fil_non,138,1310.4,168.7,750.4,-71.3
P6,98,1120,raw_non,340,1006.9,402.6,446.9,162.6
P6,98,1120,raw_non,340,934.8,536.6,374.8,296.6
P6,99,1120,raw_non,340,925.7,467.1,365.7,227.1
P7,192,1120,fil_non,138,969,534,409,294
P7,419,1120,raw_non,340,1028.2,505.9,468.2,265.9
p9,201,1120,fil_non,138,1253.3,677.9,693.3,437.9
p9,201,1120,fil_non,138,1006.7,567.5,446.7,327.5
p9,464,1120,raw_non,340,869.9,504.9,309.9,264.9
p9,464,1120,raw_non,340,804.8,496.9,244.8,256.9
p9,464,1120,raw_non,340,952.9,510.1,392.9,270.1
P1,172,1124,raw_sem,43,1724.5,-437.7,1164.5,-677.7
P1,172,1124,raw_sem,43,1111.3,474.2,551.3,234.2
p10,92,1124,raw_sem,43,721,422.1,161,182.1
p10,92,1124,raw_sem,43,948.4,546.4,388.4,306.4
p10,291,1124,fil_sem,241,910.5,524.1,350.5,284.1
p10,291,1124,fil_sem,241,966.8,596.2,406.8,356.2
p11,106,1124,raw_sem,43,817,382,257,142
p11,306,1124,fil_sem,241,941.5,532.6,381.5,292.6
p12,92,1124,raw_sem,43,993.5,527.1,433.5,287.1
p12,92,1124,raw_sem,43,975,562.9,415,322.9
p12,290,1124,fil_sem,241,996.8,501.1,436.8,261.1
p12,290,1124,fil_sem,241,963.8,533.1,403.8,293.1
p13,95,1124,raw_sem,43,827.5,350.6,267.5,110.6
p13,95,1124,raw_sem,43,1067.5,401.8,507.5,161.8
p13,96,1124,raw_sem,43,1060.6,510.1,500.6,270.1
p13,96,1124,raw_sem,43,993.2,474.1,433.2,234.1
p13,313,1124,fil_sem,241,938.2,299,378.2,59
p13,313,1124,fil_sem,241,954.4,455.7,394.4,215.7
p14,93,1124,raw_sem,43,960.3,575,400.3,335
p14,94,1124,raw_sem,43,861.7,584.3,301.7,344.3
p14,94,1124,raw_sem,43,956.1,584.2,396.1,344.2
p14,313,1124,fil_sem,241,952.5,581.7,392.5,341.7
p15,94,1124,raw_sem,43,1078.5,539.1,518.5,299.1
p15,94,1124,raw_sem,43,986.2,559.3,426.2,319.3
p15,295,1124,fil_sem,241,962.7,566,402.7,326
p15,295,1124,fil_sem,241,994.6,576.9,434.6,336.9
p16,93,1124,raw_sem,43,929.1,508.2,369.1,268.2
p16,305,1124,fil_sem,241,731,576.9,171,336.9
p16,305,1124,fil_sem,241,905,561.2,345,321.2
P7,95,1124,raw_sem,43,1018.8,377.7,458.8,137.7
P7,95,1124,raw_sem,43,956.7,481.8,396.7,241.8
P7,313,1124,fil_sem,241,1042.9,452.9,482.9,212.9
P7,313,1124,fil_sem,241,961.9,485.3,401.9,245.3
p9,99,1124,raw_sem,43,880.6,571.6,320.6,331.6
p9,99,1124,raw_sem,43,1199.6,1135.9,639.6,895.9
p9,350,1124,fil_sem,241,897,615.2,337,375.2
p9,350,1124,fil_sem,241,973.7,585.2,413.7,345.2
P1,176,1125,raw_sem,47,890.9,313.4,330.9,73.4
P1,177,1125,raw_sem,47,782.8,482.9,222.8,242.9
p10,96,1125,raw_sem,47,1033.2,462.3,473.2,222.3
p10,96,1125,raw_sem,47,987,578.1,427,338.1
p10,295,1125,fil_sem,245,927.1,461.5,367.1,221.5
p10,296,1125,fil_sem,245,965.7,630.6,405.7,390.6
p10,297,1125,fil_sem,245,1026,433,466,193
p10,297,1125,fil_sem,245,967.8,591.3,407.8,351.3
p11,110,1125,raw_sem,47,923.3,517.7,363.3,277.7
p11,310,1125,fil_sem,245,264.5,437.5,-295.5,197.5
p11,310,1125,fil_sem,245,966.1,500.4,406.1,260.4
p12,96,1125,raw_sem,47,972.6,581,412.6,341
p12,294,1125,fil_sem,245,928.8,532.4,368.8,292.4
p12,294,1125,fil_sem,245,970.6,543.9,410.6,303.9
p13,100,1125,raw_sem,47,965,428.9,405,188.9
p13,100,1125,raw_sem,47,964.3,535.9,404.3,295.9
p13,317,1125,fil_sem,245,1042.4,350.9,482.4,110.9
p13,317,1125,fil_sem,245,934.1,467.7,374.1,227.7
p14,98,1125,raw_sem,47,942.8,591,382.8,351
p14,318,1125,fil_sem,245,935.5,590.6,375.5,350.6
p15,98,1125,raw_sem,47,1093.8,582.3,533.8,342.3
p15,98,1125,raw_sem,47,984,560.1,424,320.1
p15,299,1125,fil_sem,245,1154.7,632.8,594.7,392.8
p15,299,1125,fil_sem,245,1028.7,621.7,468.7,381.7
p16,97,1125,raw_sem,47,899.6,475,339.6,235
p16,309,1125,fil_sem,245,993.3,445.3,433.3,205.3
p16,309,1125,fil_sem,245,898.6,423.6,338.6,183.6
P7,100,1125,raw_sem,47,915.2,432.2,355.2,192.2
P7,317,1125,fil_sem,245,866.4,360.3,306.4,120.3
p9,103,1125,raw_sem,47,945.8,665.8,385.8,425.8
p9,103,1125,raw_sem,47,1126,629.5,566,389.5
p9,103,1125,raw_sem,47,1034,577,474,337
p9,354,1125,fil_sem,245,315.8,433.4,-244.2,193.4
p9,354,1125,fil_sem,245,841.3,477.5,281.3,237.5
p9,354,1125,fil_sem,245,1065.7,516.6,505.7,276.6
P1,182,1126,raw_sem,50,879,357.7,319,117.7
P1,183,1126,raw_sem,50,674.5,-433.3,114.5,-673.3
P1,183,1126,raw_sem,50,1021.2,574.8,461.2,334.8
p10,99,1126,raw_sem,50,648.2,299.4,88.2,59.4
p10,99,1126,raw_sem,50,401.2,317.5,-158.8,77.5
p10,305,1126,fil_sem,251,940,626.1,380,386.1
p11,113,1126,raw_sem,50,955.7,447,395.7,207
p11,316,1126,fil_sem,251,966,532.5,406,292.5
p12,99,1126,raw_sem,50,1094.2,732.6,534.2,492.6
p12,99,1126,raw_sem,50,971.2,586.2,411.2,346.2
p12,300,1126,fil_sem,251,952.5,525.6,392.5,285.6
p13,103,1126,raw_sem,50,1030.2,567.5,470.2,327.5
p13,103,1126,raw_sem,50,984.2,553.2,424.2,313.2
p13,323,1126,fil_sem,251,1023.8,534.1,463.8,294.1
p14,101,1126,raw_sem,50,915.4,490.9,355.4,250.9
p14,101,1126,raw_sem,50,952.4,532,392.4,292
p14,324,1126,fil_sem,251,965.3,561.8,405.3,321.8
p15,101,1126,raw_sem,50,1120.5,594.7,560.5,354.7
p15,306,1126,fil_sem,251,947.9,562.3,387.9,322.3
p16,100,1126,raw_sem,50,904.2,458.5,344.2,218.5
p16,100,1126,raw_sem,50,929.8,519.2,369.8,279.2
p16,316,1126,fil_sem,251,965.3,549.3,405.3,309.3
P7,103,1126,raw_sem,50,892.6,526.2,332.6,286.2
P7,103,1126,raw_sem,50,954.5,521.3,394.5,281.3
P7,323,1126,fil_sem,251,941.9,494.1,381.9,254.1
p9,106,1126,raw_sem,50,886.8,520.5,326.8,280.5
p9,106,1126,raw_sem,50,937.5,527.2,377.5,287.2
p9,361,1126,fil_sem,251,930.8,551.7,370.8,311.7
p9,361,1126,fil_sem,251,813.9,566.7,253.9,326.7
p9,361,1126,fil_sem,251,933.1,517.4,373.1,277.4
P1,196,1127,raw_sem,55,1619.3,-948.8,1059.3,-1188.8
P1,196,1127,raw_sem,55,1298,-693.5,738,-933.5
P1,197,1127,raw_sem,55,1062.2,614.3,502.2,374.3
P1,197,1127,raw_sem,55,1019.2,619.6,459.2,379.6
P1,198,1127,raw_sem,55,931.3,518.6,371.3,278.6
P1,198,1127,raw_sem,55,985.8,543.1,425.8,303.1
P1,199,1127,raw_sem,55,963.1,511.5,403.1,271.5
p10,104,1127,raw_sem,55,953.6,376.1,393.6,136.1
p10,104,1127,raw_sem,55,942.4,438.2,382.4,198.2
p10,308,1127,fil_sem,253,1005.2,510.8,445.2,270.8
p10,308,1127,fil_sem,253,971.6,616.7,411.6,376.7
p11,118,1127,raw_sem,55,946.4,537.2,386.4,297.2
p11,318,1127,fil_sem,253,909.6,522.3,349.6,282.3
p11,318,1127,fil_sem,253,938.8,525.8,378.8,285.8
p12,104,1127,raw_sem,55,924.6,445,364.6,205
p12,104,1127,raw_sem,55,944.6,479.3,384.6,239.3
p12,104,1127,raw_sem,55,959.6,535.8,399.6,295.8
p12,302,1127,fil_sem,253,977.1,482.1,417.1,242.1
p12,302,1127,fil_sem,253,969.9,522.9,409.9,282.9
p13,109,1127,raw_sem,55,988.6,435.5,428.6,195.5
p13,325,1127,fil_sem,253,1035.3,351.2,475.3,111.2
p13,325,1127,fil_sem,253,1018.1,475.7,458.1,235.7
p14,106,1127,raw_sem,55,1001,509.4,441,269.4
p14,107,1127,raw_sem,55,119.1,162.1,-440.9,-77.9
p14,107,1127,raw_sem,55,960.1,517.9,400.1,277.9
p14,326,1127,fil_sem,253,946,527.5,386,287.5
p15,106,1127,raw_sem,55,902.4,846.8,342.4,606.8
p15,106,1127,raw_sem,55,1045.5,557.6,485.5,317.6
p15,308,1127,fil_sem,253,1121.3,1032.7,561.3,792.7
p15,308,1127,fil_sem,253,1202.5,1782.4,642.5,1542.4
p16,105,1127,raw_sem,55,945,501.3,385,261.3
p16,105,1127,raw_sem,55,905,529.3,345,289.3
p16,318,1127,fil_sem,253,952.8,526.2,392.8,286.2
P7,108,1127,raw_sem,55,1023.7,418.1,463.7,178.1
P7,108,1127,raw_sem,55,947.2,499.5,387.2,259.5
P7,326,1127,fil_sem,253,955,463.6,395,223.6
p9,114,1127,raw_sem,55,864.9,431.2,304.9,191.2
p9,114,1127,raw_sem,55,973.3,436.6,413.3,196.6
p9,363,1127,fil_sem,253,853.1,494,293.1,254
p9,363,1127,fil_sem,253,785.4,474.6,225.4,234.6
p9,363,1127,fil_sem,253,894.3,510.3,334.3,270.3
P1,204,1130,raw_sem,59,1515.4,-553.4,955.4,-793.4
P1,205,1130,raw_sem,59,1004.7,602.4,444.7,362.4
P1,206,1130,raw_sem,59,995.9,556.9,435.9,316.9
P1,206,1130,raw_sem,59,978,595.3,418,355.3
P1,207,1130,raw_sem,59,1176.5,647.6,616.5,407.6
P1,208,1130,raw_sem,59,1736.4,-373.2,1176.4,-613.2
P1,209,1130,raw_sem,59,892.6,468.3,332.6,228.3
P1,209,1130,raw_sem,59,825.8,570.2,265.8,330.2
P1,210,1130,raw_sem,59,1537,328.6,977,88.6
P1,210,1130,raw_sem,59,531.4,505.2,-28.6,265.2
p10,108,1130,raw_sem,59,675.9,342.3,115.9,102.3
p10,312,1130,fil_sem,257,895.1,504.7,335.1,264.7
p10,312,1130,fil_sem,257,977.4,584.7,417.4,344.7
p11,122,1130,raw_sem,59,952.7,429.7,392.7,189.7
p11,122,1130,raw_sem,59,953.8,485,393.8,245
p11,322,1130,fil_sem,257,780.9,551.7,220.9,311.7
