RECORDING_SESSION_LABEL,TRIAL_INDEX,CURRENT_FIX_INDEX,CURRENT_FIX_X,CURRENT_FIX_Y,block_num,Image,image_type,Sem,Condition,trial_num,Duration,x,y
P7,73,3,970.1,606.6,1,1017,fil_sem,sem,fil,21,362,410.1,366.6
P7,73,4,1190.7,343.9,1,1017,fil_sem,sem,fil,21,426,630.7,103.9
P7,73,5,735.1,663.4,1,1017,fil_sem,sem,fil,21,226,175.1,423.4
P7,73,6,979.5,608.6,1,1017,fil_sem,sem,fil,21,130,419.5,368.6
P7,73,7,704.9,670.6,1,1017,fil_sem,sem,fil,21,298,144.9,430.6
P7,73,8,749.7,681.4,1,1017,fil_sem,sem,fil,21,210,189.7,441.4
P7,73,9,697.9,688.1,1,1017,fil_sem,sem,fil,21,382,137.9,448.1
P7,73,10,956.5,640.7,1,1017,fil_sem,sem,fil,21,156,396.5,400.7
P7,73,11,990.7,619.1,1,1017,fil_sem,sem,fil,21,167,430.7,379.1
P7,294,1,956.8,569.1,5,1017,raw_sem,sem,raw,223,900,396.8,329.1
P7,294,2,1188.6,356.2,5,1017,raw_sem,sem,raw,223,590,628.6,116.2
P7,294,3,988.2,598.1,5,1017,raw_sem,sem,raw,223,1154,428.2,358.1
P7,77,1,957.7,506,1,1018,fil_sem,sem,fil,25,187,397.7,266
P7,77,2,846.9,426.4,1,1018,fil_sem,sem,fil,25,304,286.9,186.4
P7,77,3,1077.6,412.2,1,1018,fil_sem,sem,fil,25,384,517.6,172.2
P7,77,4,841.3,380.5,1,1018,fil_sem,sem,fil,25,328,281.3,140.5
P7,77,5,695.6,573.9,1,1018,fil_sem,sem,fil,25,554,135.6,333.9
P7,77,6,1074.2,651.8,1,1018,fil_sem,sem,fil,25,386,514.2,411.8
P7,77,7,1009.1,704.4,1,1018,fil_sem,sem,fil,25,336,449.1,464.4
P7,77,8,1012.9,654.5,1,1018,fil_sem,sem,fil,25,302,452.9,414.5
P7,298,1,952.1,503.8,5,1018,raw_sem,sem,raw,227,325,392.1,263.8
P7,298,2,869.4,446.1,5,1018,raw_sem,sem,raw,227,140,309.4,206.1
P7,298,3,828.9,397,5,1018,raw_sem,sem,raw,227,2495,268.9,157
P7,81,1,968.9,488.3,1,1020,fil_sem,sem,fil,29,152,408.9,248.3
P7,81,2,1036.9,427.7,1,1020,fil_sem,sem,fil,29,450,476.9,187.7
P7,81,3,857.3,417.2,1,1020,fil_sem,sem,fil,29,956,297.3,177.2
P7,81,4,856.6,404.5,1,1020,fil_sem,sem,fil,29,624,296.6,164.5
P7,81,5,925.2,388.7,1,1020,fil_sem,sem,fil,29,350,365.2,148.7
P7,81,6,832.7,420.7,1,1020,fil_sem,sem,fil,29,156,272.7,180.7
P7,81,7,868.9,415.7,1,1020,fil_sem,sem,fil,29,172,308.9,175.7
P7,303,1,941.9,514.2,5,1020,raw_sem,sem,raw,231,177,381.9,274.2
P7,303,2,1027.4,456,5,1020,raw_sem,sem,raw,231,308,467.4,216
P7,303,3,870.6,418.5,5,1020,raw_sem,sem,raw,231,698,310.6,178.5
P7,303,4,1050.8,442,5,1020,raw_sem,sem,raw,231,356,490.8,202
P7,303,5,1163.6,541.2,5,1020,raw_sem,sem,raw,231,422,603.6,301.2
P7,303,6,1045.5,443.8,5,1020,raw_sem,sem,raw,231,758,485.5,203.8
P7,303,7,852,427.1,5,1020,raw_sem,sem,raw,231,99,292,187.1
P7,78,1,952.2,504.2,1,1021,fil_non,non,fil,26,173,392.2,264.2
P7,78,2,834.1,586.4,1,1021,fil_non,non,fil,26,166,274.1,346.4
P7,78,3,854.4,625,1,1021,fil_non,non,fil,26,186,294.4,385
P7,78,4,706.9,593.2,1,1021,fil_non,non,fil,26,210,146.9,353.2
P7,78,5,854.5,550.8,1,1021,fil_non,non,fil,26,342,294.5,310.8
P7,78,6,847.5,649.7,1,1021,fil_non,non,fil,26,288,287.5,409.7
P7,78,7,1207.1,388.8,1,1021,fil_non,non,fil,26,742,647.1,148.8
P7,78,8,906,532.9,1,1021,fil_non,non,fil,26,200,346,292.9
P7,78,9,826.3,621.2,1,1021,fil_non,non,fil,26,446,266.3,381.2
P7,299,1,913.5,463.5,5,1021,raw_non,non,raw,228,3000,353.5,223.5
P7,85,1,968.3,485.9,1,1022,fil_sem,sem,fil,33,140,408.3,245.9
P7,85,2,691.9,544.9,1,1022,fil_sem,sem,fil,33,586,131.9,304.9
P7,85,3,694.1,591.9,1,1022,fil_sem,sem,fil,33,218,134.1,351.9
P7,85,4,1230.5,479.5,1,1022,fil_sem,sem,fil,33,442,670.5,239.5
P7,85,5,1146.3,481.4,1,1022,fil_sem,sem,fil,33,196,586.3,241.4
P7,85,6,850.9,408,1,1022,fil_sem,sem,fil,33,286,290.9,168
P7,85,7,690.5,362.2,1,1022,fil_sem,sem,fil,33,732,130.5,122.2
P7,85,8,778.3,391.9,1,1022,fil_sem,sem,fil,33,148,218.3,151.9
P7,307,1,967.8,481.8,5,1022,raw_sem,sem,raw,235,179,407.8,241.8
P7,307,2,697.2,560.8,5,1022,raw_sem,sem,raw,235,1176,137.2,320.8
P7,307,3,1208.3,436.5,5,1022,raw_sem,sem,raw,235,358,648.3,196.5
P7,307,4,1239.3,468.4,5,1022,raw_sem,sem,raw,235,220,679.3,228.4
P7,307,5,1175.7,275.1,5,1022,raw_sem,sem,raw,235,682,615.7,35.1
P7,307,6,756.5,343.9,5,1022,raw_sem,sem,raw,235,193,196.5,103.9
P7,89,1,945.6,522.2,1,1023,fil_sem,sem,fil,37,143,385.6,282.2
P7,89,2,970.1,387,1,1023,fil_sem,sem,fil,37,124,410.1,147
P7,89,3,751.4,432.7,1,1023,fil_sem,sem,fil,37,466,191.4,192.7
P7,89,4,914.1,216.5,1,1023,fil_sem,sem,fil,37,256,354.1,-23.5
P7,89,5,882.9,256.1,1,1023,fil_sem,sem,fil,37,210,322.9,16.1
P7,89,6,900.1,219.5,1,1023,fil_sem,sem,fil,37,400,340.1,-20.5
P7,89,7,1018,251.9,1,1023,fil_sem,sem,fil,37,228,458,11.9
P7,89,8,1108.7,376.2,1,1023,fil_sem,sem,fil,37,284,548.7,136.2
P7,89,9,911.5,406.1,1,1023,fil_sem,sem,fil,37,298,351.5,166.1
P7,89,10,886,638.9,1,1023,fil_sem,sem,fil,37,198,326,398.9
P7,89,11,954.6,624.6,1,1023,fil_sem,sem,fil,37,110,394.6,384.6
P7,311,1,968.3,502.3,5,1023,raw_sem,sem,raw,239,139,408.3,262.3
P7,311,2,913.3,426.7,5,1023,raw_sem,sem,raw,239,192,353.3,186.7
P7,311,3,756.8,436.9,5,1023,raw_sem,sem,raw,239,256,196.8,196.9
P7,311,4,943.4,259.3,5,1023,raw_sem,sem,raw,239,308,383.4,19.3
P7,311,5,878.2,267.2,5,1023,raw_sem,sem,raw,239,260,318.2,27.2
P7,311,6,945.4,400.1,5,1023,raw_sem,sem,raw,239,302,385.4,160.1
P7,311,7,1144.8,392.8,5,1023,raw_sem,sem,raw,239,412,584.8,152.8
P7,311,8,738.5,451.7,5,1023,raw_sem,sem,raw,239,122,178.5,211.7
P7,311,9,971.8,676.8,5,1023,raw_sem,sem,raw,239,324,411.8,436.8
P7,311,10,981.1,726.3,5,1023,raw_sem,sem,raw,239,212,421.1,486.3
P7,311,11,831.3,557.5,5,1023,raw_sem,sem,raw,239,118,271.3,317.5
P7,93,1,957.8,470,1,1025,fil_sem,sem,fil,41,221,397.8,230
P7,93,2,1200.6,435.1,1,1025,fil_sem,sem,fil,41,120,640.6,195.1
P7,93,3,856.6,506.4,1,1025,fil_sem,sem,fil,41,298,296.6,266.4
P7,93,4,853.1,389.4,1,1025,fil_sem,sem,fil,41,1328,293.1,149.4
P7,93,5,930.5,510.5,1,1025,fil_sem,sem,fil,41,202,370.5,270.5
P7,93,6,835.5,627.5,1,1025,fil_sem,sem,fil,41,374,275.5,387.5
P7,93,7,1213.4,448.7,1,1025,fil_sem,sem,fil,41,149,653.4,208.7
P7,315,1,966.1,479.2,5,1025,raw_sem,sem,raw,243,161,406.1,239.2
P7,315,2,852,429.7,5,1025,raw_sem,sem,raw,243,212,292,189.7
P7,315,3,875.4,611.9,5,1025,raw_sem,sem,raw,243,326,315.4,371.9
P7,315,4,1297.5,449.5,5,1025,raw_sem,sem,raw,243,864,737.5,209.5
P7,315,5,869.5,413.3,5,1025,raw_sem,sem,raw,243,656,309.5,173.3
P7,315,6,1245.8,393.7,5,1025,raw_sem,sem,raw,243,567,685.8,153.7
P7,82,1,954.6,488.7,1,1026,fil_non,non,fil,30,180,394.6,248.7
P7,82,2,1091.4,473.2,1,1026,fil_non,non,fil,30,208,531.4,233.2
P7,82,3,1160.7,464.3,1,1026,fil_non,non,fil,30,184,600.7,224.3
P7,82,4,1085.6,468,1,1026,fil_non,non,fil,30,200,525.6,228
P7,82,5,705.5,349.8,1,1026,fil_non,non,fil,30,316,145.5,109.8
P7,82,6,641.2,352.5,1,1026,fil_non,non,fil,30,212,81.2,112.5
P7,82,7,721.5,671.5,1,1026,fil_non,non,fil,30,250,161.5,431.5
P7,82,8,696.3,596.2,1,1026,fil_non,non,fil,30,244,136.3,356.2
P7,82,9,611.8,693.6,1,1026,fil_non,non,fil,30,192,51.8,453.6
P7,82,10,640.3,760.7,1,1026,fil_non,non,fil,30,594,80.3,520.7
P7,82,11,714.9,563.2,1,1026,fil_non,non,fil,30,117,154.9,323.2
P7,304,1,966.6,503.3,5,1026,raw_non,non,raw,232,144,406.6,263.3
P7,304,2,1106.4,474.4,5,1026,raw_non,non,raw,232,186,546.4,234.4
P7,304,3,1178.5,485.1,5,1026,raw_non,non,raw,232,220,618.5,245.1
P7,304,4,1074.5,504.4,5,1026,raw_non,non,raw,232,178,514.5,264.4
P7,304,5,673.1,377.3,5,1026,raw_non,non,raw,232,420,113.1,137.3
P7,304,6,1112.8,478.7,5,1026,raw_non,non,raw,232,262,552.8,238.7
P7,304,7,1218,496.6,5,1026,raw_non,non,raw,232,278,658,256.6
P7,304,8,1147.6,607,5,1026,raw_non,non,raw,232,346,587.6,367
P7,304,9,684.7,381.5,5,1026,raw_non,non,raw,232,288,124.7,141.5
P7,304,10,609.5,332.5,5,1026,raw_non,non,raw,232,190,49.5,92.5
P7,304,11,669.4,307.1,5,1026,raw_non,non,raw,232,44,109.4,67.1
P7,304,12,1121.8,281,5,1026,raw_non,non,raw,232,59,561.8,41
P7,97,1,959.5,495.7,1,1027,fil_sem,sem,fil,45,207,399.5,255.7
P7,97,2,1003.4,409.3,1,1027,fil_sem,sem,fil,45,386,443.4,169.3
P7,97,3,729.7,689.9,1,1027,fil_sem,sem,fil,45,200,169.7,449.9
P7,97,4,796.3,697.8,1,1027,fil_sem,sem,fil,45,274,236.3,457.8
P7,97,5,1120.8,745.5,1,1027,fil_sem,sem,fil,45,346,560.8,505.5
P7,97,6,983.9,645.8,1,1027,fil_sem,sem,fil,45,24,423.9,405.8
P7,97,7,744.4,705.5,1,1027,fil_sem,sem,fil,45,344,184.4,465.5
P7,97,8,973.4,404.7,1,1027,fil_sem,sem,fil,45,654,413.4,164.7
P7,97,9,733.8,734,1,1027,fil_sem,sem,fil,45,69,173.8,494
P7,319,1,951.9,524,5,1027,raw_sem,sem,raw,247,285,391.9,284
P7,319,2,1015.9,450.5,5,1027,raw_sem,sem,raw,247,132,455.9,210.5
P7,319,3,756.7,671.5,5,1027,raw_sem,sem,raw,247,200,196.7,431.5
P7,319,4,758.9,712.9,5,1027,raw_sem,sem,raw,247,242,198.9,472.9
P7,319,5,630.3,724,5,1027,raw_sem,sem,raw,247,268,70.3,484
P7,319,6,1164.6,723.1,5,1027,raw_sem,sem,raw,247,164,604.6,483.1
P7,319,7,1088,718.9,5,1027,raw_sem,sem,raw,247,270,528,478.9
P7,319,8,1031.7,369.9,5,1027,raw_sem,sem,raw,247,408,471.7,129.9
P7,319,9,752.3,673.4,5,1027,raw_sem,sem,raw,247,286,192.3,433.4
P7,319,10,717.4,701.9,5,1027,raw_sem,sem,raw,247,80,157.4,461.9
P7,319,11,1068.5,320,5,1027,raw_sem,sem,raw,247,202,508.5,80
P7,319,12,1019.5,343.2,5,1027,raw_sem,sem,raw,247,79,459.5,103.2
P7,104,1,945,541,2,1028,fil_sem,sem,fil,51,76,385,301
P7,104,2,943.8,504.5,2,1028,fil_sem,sem,fil,51,156,383.8,264.5
P7,104,3,874.5,561.5,2,1028,fil_sem,sem,fil,51,576,314.5,321.5
P7,104,4,1157.8,281.3,2,1028,fil_sem,sem,fil,51,176,597.8,41.3
P7,104,5,1111.7,279.9,2,1028,fil_sem,sem,fil,51,126,551.7,39.9
P7,104,6,653.7,607.6,2,1028,fil_sem,sem,fil,51,222,93.7,367.6
P7,104,7,693.6,650.8,2,1028,fil_sem,sem,fil,51,206,133.6,410.8
P7,104,8,1252.6,443.1,2,1028,fil_sem,sem,fil,51,354,692.6,203.1
P7,104,9,837.5,485,2,1028,fil_sem,sem,fil,51,154,277.5,245
P7,104,10,886.8,539.3,2,1028,fil_sem,sem,fil,51,424,326.8,299.3
P7,322,1,975.3,478.7,5,1028,raw_sem,sem,raw,250,191,415.3,238.7
P7,322,2,908.9,521,5,1028,raw_sem,sem,raw,250,634,348.9,281
P7,322,3,1265,428.1,5,1028,raw_sem,sem,raw,250,402,705,188.1
P7,322,4,1182.8,310.3,5,1028,raw_sem,sem,raw,250,408,622.8,70.3
P7,322,5,912.9,515.8,5,1028,raw_sem,sem,raw,250,1065,352.9,275.8
P7,86,1,957,477.2,1,1029,fil_non,non,fil,34,176,397,237.2
P7,86,2,933.1,360,1,1029,fil_non,non,fil,34,158,373.1,120
P7,86,3,1117.6,379,1,1029,fil_non,non,fil,34,248,557.6,139
P7,86,4,643.5,514.9,1,1029,fil_non,non,fil,34,808,83.5,274.9
P7,86,5,608.7,514.1,1,1029,fil_non,non,fil,34,258,48.7,274.1
P7,86,6,972.4,344.1,1,1029,fil_non,non,fil,34,298,412.4,104.1
P7,86,7,897.4,312.3,1,1029,fil_non,non,fil,34,456,337.4,72.3
P7,86,8,1171,408,1,1029,fil_non,non,fil,34,356,611,168
P7,308,1,981.1,489.3,5,1029,raw_non,non,raw,236,236,421.1,249.3
P7,308,2,1100.4,456.3,5,1029,raw_non,non,raw,236,160,540.4,216.3
P7,308,3,636.2,498.1,5,1029,raw_non,non,raw,236,694,76.2,258.1
P7,308,4,1098.4,402,5,1029,raw_non,non,raw,236,236,538.4,162
P7,308,5,1013.2,425.6,5,1029,raw_non,non,raw,236,172,453.2,185.6
P7,308,6,1198.2,406.9,5,1029,raw_non,non,raw,236,280,638.2,166.9
P7,308,7,690.8,486.9,5,1029,raw_non,non,raw,236,128,130.8,246.9
P7,308,8,627.7,505.3,5,1029,raw_non,non,raw,236,204,67.7,265.3
P7,308,9,947.3,328,5,1029,raw_non,non,raw,236,304,387.3,88
P7,308,10,1179.1,460,5,1029,raw_non,non,raw,236,228,619.1,220
P7,90,1,946.3,491.8,1,1030,fil_non,non,fil,38,234,386.3,251.8
P7,90,2,789.7,489.4,1,1030,fil_non,non,fil,38,240,229.7,249.4
P7,90,3,827.6,504.6,1,1030,fil_non,non,fil,38,146,267.6,264.6
P7,90,4,1266.9,383.3,1,1030,fil_non,non,fil,38,154,706.9,143.3
P7,90,5,1219.8,402.1,1,1030,fil_non,non,fil,38,372,659.8,162.1
P7,90,6,1105.8,474.4,1,1030,fil_non,non,fil,38,242,545.8,234.4
P7,90,7,964.8,457.6,1,1030,fil_non,non,fil,38,142,404.8,217.6
P7,90,8,824,507.1,1,1030,fil_non,non,fil,38,274,264,267.1
P7,90,9,937.8,535.8,1,1030,fil_non,non,fil,38,292,377.8,295.8
P7,90,10,1210.7,285.1,1,1030,fil_non,non,fil,38,268,650.7,45.1
P7,90,11,1239.8,267.6,1,1030,fil_non,non,fil,38,266,679.8,27.6
P7,90,12,1161.9,421.2,1,1030,fil_non,non,fil,38,47,601.9,181.2
P7,312,1,978,486.3,5,1030,raw_non,non,raw,240,189,418,246.3
P7,312,2,795.2,480.4,5,1030,raw_non,non,raw,240,270,235.2,240.4
P7,312,3,1086.4,471.2,5,1030,raw_non,non,raw,240,190,526.4,231.2
P7,312,4,1270,430.7,5,1030,raw_non,non,raw,240,344,710,190.7
P7,312,5,1220.9,428.2,5,1030,raw_non,non,raw,240,388,660.9,188.2
P7,312,6,926.9,480.5,5,1030,raw_non,non,raw,240,116,366.9,240.5
P7,312,7,778.2,488.7,5,1030,raw_non,non,raw,240,228,218.2,248.7
P7,312,8,937.6,533.9,5,1030,raw_non,non,raw,240,182,377.6,293.9
P7,312,9,869.3,244.8,5,1030,raw_non,non,raw,240,650,309.3,4.8
P7,312,10,1161.8,390,5,1030,raw_non,non,raw,240,126,601.8,150
P7,94,1,943.1,512.2,1,1032,fil_non,non,fil,42,167,383.1,272.2
P7,94,2,770.9,408.6,1,1032,fil_non,non,fil,42,132,210.9,168.6
P7,94,3,734.7,371.2,1,1032,fil_non,non,fil,42,324,174.7,131.2
P7,94,4,999.1,616.4,1,1032,fil_non,non,fil,42,282,439.1,376.4
P7,94,5,1143.5,415,1,1032,fil_non,non,fil,42,446,583.5,175
P7,94,6,1246.9,637.5,1,1032,fil_non,non,fil,42,322,686.9,397.5
P7,94,7,1112.2,368.6,1,1032,fil_non,non,fil,42,368,552.2,128.6
P7,94,8,1145.4,450.4,1,1032,fil_non,non,fil,42,146,585.4,210.4
P7,94,9,1240.3,656.1,1,1032,fil_non,non,fil,42,436,680.3,416.1
P7,94,10,1028.8,739.4,1,1032,fil_non,non,fil,42,69,468.8,499.4
P7,316,1,948.3,478.2,5,1032,raw_non,non,raw,244,349,388.3,238.2
P7,316,2,760.4,376.8,5,1032,raw_non,non,raw,244,698,200.4,136.8
P7,316,3,1118.3,372.1,5,1032,raw_non,non,raw,244,390,558.3,132.1
P7,316,4,697.4,322.2,5,1032,raw_non,non,raw,244,410,137.4,82.2
P7,316,5,915.6,340.6,5,1032,raw_non,non,raw,244,987,355.6,100.6
P7,106,1,959.7,497.5,2,1033,fil_sem,sem,fil,53,199,399.7,257.5
P7,106,2,1176.3,599.3,2,1033,fil_sem,sem,fil,53,594,616.3,359.3
P7,106,3,902,450,2,1033,fil_sem,sem,fil,53,1182,342,210
P7,106,4,903.3,607.1,2,1033,fil_sem,sem,fil,53,290,343.3,367.1
P7,106,5,1025.3,687.6,2,1033,fil_sem,sem,fil,53,108,465.3,447.6
P7,106,6,1184.7,602.6,2,1033,fil_sem,sem,fil,53,449,624.7,362.6
P7,328,1,967.7,513.1,6,1033,raw_sem,sem,raw,255,234,407.7,273.1
P7,328,2,1174.4,567.6,6,1033,raw_sem,sem,raw,255,146,614.4,327.6
P7,328,3,1208.1,602.7,6,1033,raw_sem,sem,raw,255,368,648.1,362.7
P7,328,4,1030.5,418.7,6,1033,raw_sem,sem,raw,255,272,470.5,178.7
P7,328,5,1101,633.3,6,1033,raw_sem,sem,raw,255,270,541,393.3
P7,328,6,1212.3,594.9,6,1033,raw_sem,sem,raw,255,332,652.3,354.9
P7,328,7,1180.3,734.3,6,1033,raw_sem,sem,raw,255,210,620.3,494.3
P7,328,8,1223.3,605.1,6,1033,raw_sem,sem,raw,255,492,663.3,365.1
P7,328,9,1004.4,423.6,6,1033,raw_sem,sem,raw,255,432,444.4,183.6
P7,110,1,920.4,487.7,2,1034,fil_sem,sem,fil,57,223,360.4,247.7
P7,110,2,769.9,346.8,2,1034,fil_sem,sem,fil,57,736,209.9,106.8
P7,110,3,1154.8,377.6,2,1034,fil_sem,sem,fil,57,226,594.8,137.6
P7,110,4,1113.9,373.2,2,1034,fil_sem,sem,fil,57,468,553.9,133.2
P7,110,5,839,471.5,2,1034,fil_sem,sem,fil,57,1210,279,231.5
P7,333,1,944,470.7,6,1034,raw_sem,sem,raw,259,180,384,230.7
P7,333,2,868.5,411.3,6,1034,raw_sem,sem,raw,259,122,308.5,171.3
P7,333,3,769.7,289.4,6,1034,raw_sem,sem,raw,259,408,209.7,49.4
P7,333,4,1149.2,280.7,6,1034,raw_sem,sem,raw,259,484,589.2,40.7
P7,333,5,1186.2,303.4,6,1034,raw_sem,sem,raw,259,256,626.2,63.4
P7,333,6,763.7,279.1,6,1034,raw_sem,sem,raw,259,1388,203.7,39.1
P7,99,1,958.4,523.5,1,1035,fil_non,non,fil,46,244,398.4,283.5
P7,99,2,764.6,520,1,1035,fil_non,non,fil,46,166,204.6,280
P7,99,3,753.1,571.3,1,1035,fil_non,non,fil,46,276,193.1,331.3
P7,99,4,1202.8,554.1,1,1035,fil_non,non,fil,46,288,642.8,314.1
P7,99,5,796.4,571,1,1035,fil_non,non,fil,46,208,236.4,331
P7,99,6,749,576.6,1,1035,fil_non,non,fil,46,296,189,336.6
P7,99,7,852.7,383.8,1,1035,fil_non,non,fil,46,386,292.7,143.8
P7,99,8,1180.6,532.3,1,1035,fil_non,non,fil,46,142,620.6,292.3
P7,99,9,1205.6,577.9,1,1035,fil_non,non,fil,46,234,645.6,337.9
P7,99,10,1127.3,309.3,1,1035,fil_non,non,fil,46,152,567.3,69.3
P7,99,11,776.9,567.4,1,1035,fil_non,non,fil,46,250,216.9,327.4
P7,320,1,946.6,510.4,5,1035,raw_non,non,raw,248,264,386.6,270.4
P7,320,2,822,565.4,5,1035,raw_non,non,raw,248,332,262,325.4
P7,320,3,752.9,573.9,5,1035,raw_non,non,raw,248,234,192.9,333.9
P7,320,4,1133.8,351.9,5,1035,raw_non,non,raw,248,632,573.8,111.9
P7,320,5,955.8,306.3,5,1035,raw_non,non,raw,248,1404,395.8,66.3
P7,102,1,958.7,462.7,1,1036,fil_non,non,fil,49,230,398.7,222.7
P7,102,2,851.4,503.8,1,1036,fil_non,non,fil,49,162,291.4,263.8
P7,102,3,847.9,552.4,1,1036,fil_non,non,fil,49,876,287.9,312.4
P7,102,4,888.4,553.5,1,1036,fil_non,non,fil,49,652,328.4,313.5
P7,102,5,857.1,314.2,1,1036,fil_non,non,fil,49,196,297.1,74.2
P7,102,6,731,318.8,1,1036,fil_non,non,fil,49,290,171,78.8
P7,102,7,1154.8,300.8,1,1036,fil_non,non,fil,49,266,594.8,60.8
P7,102,8,1129.8,556.8,1,1036,fil_non,non,fil,49,118,569.8,316.8
P7,325,1,975.9,497.1,6,1036,raw_non,non,raw,252,228,415.9,257.1
P7,325,2,911.5,377.3,6,1036,raw_non,non,raw,252,292,351.5,137.3
P7,325,3,847.2,560.1,6,1036,raw_non,non,raw,252,880,287.2,320.1
P7,325,4,908.1,319.4,6,1036,raw_non,non,raw,252,296,348.1,79.4
P7,325,5,1124.2,325.4,6,1036,raw_non,non,raw,252,308,564.2,85.4
P7,325,6,751.1,309.4,6,1036,raw_non,non,raw,252,616,191.1,69.4
P7,325,7,1003,418.4,6,1036,raw_non,non,raw,252,156,443,178.4
P7,114,1,956.4,517.3,2,1039,fil_sem,sem,fil,61,202,396.4,277.3
P7,114,2,877.2,509.8,2,1039,fil_sem,sem,fil,61,76,317.2,269.8
P7,114,3,835.3,403.7,2,1039,fil_sem,sem,fil,61,1030,275.3,163.7
P7,114,4,784.4,284.9,2,1039,fil_sem,sem,fil,61,662,224.4,44.9
P7,114,5,833.3,411.4,2,1039,fil_sem,sem,fil,61,925,273.3,171.4
P7,337,1,971.3,486,6,1039,raw_sem,sem,raw,263,203,411.3,246
P7,337,2,841.1,385.1,6,1039,raw_sem,sem,raw,263,804,281.1,145.1
P7,337,3,740.9,253.5,6,1039,raw_sem,sem,raw,263,278,180.9,13.5
P7,337,4,743,318.2,6,1039,raw_sem,sem,raw,263,276,183,78.2
P7,337,5,1011.2,309.7,6,1039,raw_sem,sem,raw,263,150,451.2,69.7
P7,337,6,1111.3,503.2,6,1039,raw_sem,sem,raw,263,116,551.3,263.2
P7,337,7,658.7,556.5,6,1039,raw_sem,sem,raw,263,368,98.7,316.5
P7,337,8,602.1,563,6,1039,raw_sem,sem,raw,263,170,42.1,323
P7,337,9,700.8,569.4,6,1039,raw_sem,sem,raw,263,122,140.8,329.4
P7,337,10,917.3,553.8,6,1039,raw_sem,sem,raw,263,144,357.3,313.8
P7,337,11,1202.4,546.5,6,1039,raw_sem,sem,raw,263,44,642.4,306.5
P7,107,1,946.8,506.7,2,1040,fil_non,non,fil,54,219,386.8,266.7
P7,107,2,768.7,497.2,2,1040,fil_non,non,fil,54,622,208.7,257.2
P7,107,3,919.4,390.2,2,1040,fil_non,non,fil,54,312,359.4,150.2
P7,107,4,1114.4,433.3,2,1040,fil_non,non,fil,54,210,554.4,193.3
P7,107,5,1180.1,527.8,2,1040,fil_non,non,fil,54,302,620.1,287.8
P7,107,6,1132.8,459.2,2,1040,fil_non,non,fil,54,116,572.8,219.2
P7,107,7,786.5,559.7,2,1040,fil_non,non,fil,54,138,226.5,319.7
P7,107,8,938.4,486.3,2,1040,fil_non,non,fil,54,222,378.4,246.3
P7,107,9,939.8,334.4,2,1040,fil_non,non,fil,54,385,379.8,94.4
P7,329,1,958,506.2,6,1040,raw_non,non,raw,256,175,398,266.2
P7,329,2,973,412.3,6,1040,raw_non,non,raw,256,366,413,172.3
P7,329,3,816.3,478,6,1040,raw_non,non,raw,256,614,256.3,238
P7,329,4,938.5,435.3,6,1040,raw_non,non,raw,256,218,378.5,195.3
P7,329,5,1200.4,448,6,1040,raw_non,non,raw,256,210,640.4,208
P7,329,6,780.4,498.4,6,1040,raw_non,non,raw,256,280,220.4,258.4
P7,329,7,954.6,418.4,6,1040,raw_non,non,raw,256,927,394.6,178.4
P7,118,1,946.2,516.7,2,1041,fil_sem,sem,fil,65,191,386.2,276.7
P7,118,2,1151.4,473.2,2,1041,fil_sem,sem,fil,65,654,591.4,233.2
P7,118,3,714,406.9,2,1041,fil_sem,sem,fil,65,568,154,166.9
P7,118,4,1145,456.3,2,1041,fil_sem,sem,fil,65,1450,585,216.3
P7,341,1,965.4,462.8,6,1041,raw_sem,sem,raw,267,262,405.4,222.8
P7,341,2,1207.6,445.1,6,1041,raw_sem,sem,raw,267,150,647.6,205.1
P7,341,3,1176.6,427.4,6,1041,raw_sem,sem,raw,267,524,616.6,187.4
P7,341,4,701.9,401,6,1041,raw_sem,sem,raw,267,584,141.9,161
P7,341,5,1118.4,408.2,6,1041,raw_sem,sem,raw,267,182,558.4,168.2
P7,341,6,1051.2,1008.1,6,1041,raw_sem,sem,raw,267,218,491.2,768.1
P7,341,7,1193.9,475.3,6,1041,raw_sem,sem,raw,267,254,633.9,235.3
P7,341,8,1128.6,468.3,6,1041,raw_sem,sem,raw,267,332,568.6,228.3
P7,122,1,937.8,505,2,1042,fil_sem,sem,fil,69,163,377.8,265
P7,122,2,999.4,389.1,2,1042,fil_sem,sem,fil,69,466,439.4,149.1
P7,122,3,881.5,683.5,2,1042,fil_sem,sem,fil,69,160,321.5,443.5
P7,122,4,861.6,749.3,2,1042,fil_sem,sem,fil,69,1180,301.6,509.3
P7,122,5,689.6,684.3,2,1042,fil_sem,sem,fil,69,100,129.6,444.3
P7,122,6,1045.4,366.4,2,1042,fil_sem,sem,fil,69,150,485.4,126.4
P7,122,7,1007.6,378.6,2,1042,fil_sem,sem,fil,69,418,447.6,138.6
P7,122,8,795.5,476.2,2,1042,fil_sem,sem,fil,69,43,235.5,236.2
P7,345,1,964.7,585.4,6,1042,raw_sem,sem,raw,271,147,404.7,345.4
P7,345,2,1028.9,392.8,6,1042,raw_sem,sem,raw,271,518,468.9,152.8
P7,345,3,915.9,746.3,6,1042,raw_sem,sem,raw,271,622,355.9,506.3
P7,345,4,863.2,781.8,6,1042,raw_sem,sem,raw,271,166,303.2,541.8
P7,345,5,691,670.4,6,1042,raw_sem,sem,raw,271,254,131,430.4
