RAW_Type0non_1social,RAW_Fixation_Duration,RAW_ZscoreDURATION_AllPs=(F2-350)/291.4,RAW_DUR_ZscorebyP,RAW_Fixation_Start,RAW_P_Navon_Zscore,RAW_NAVON_Z_GROUPminus1_0_1,RAW_NavonTemporalZscore,FILTER_Type0non_1social,FILTER_Fixation_Duration,FILTER_ZscoreDURATION_AllPs=(F2-350)/291.4,FILTER_DUR_ZscorebyP,FILTER_Fixation_Start,FILTER_P_Navon_Zscore,FILTER_NAVON_Z_GROUPminus1_0_1,FILTER_NavonTemporalZscore
0,596,0.8442004118,0.5284090909,990,0.45,0,,0,142,-0.7137954701,-0.5271966527,618,-1.75,-1,1.01
0,520,0.5833905285,0.3125,990,0.45,0,,0,1704,4.646533974,3.676136364,618,0.45,0,
1,192,-0.5422100206,-0.6193181818,990,0.45,0,,1,866,1.770761839,1.367924528,628,-0.13,0,-0.36
0,88,-0.8991077557,-0.652173913,992,-0.5,0,2.3,1,108,-0.8304735758,-1.01572327,628,-0.13,0,-0.36
1,422,0.2470830474,0.2769230769,992,1.04,1,-1.07,1,748,1.365820178,1.637362637,630,0.98,0,-0.51
0,218,-0.4529855868,-0.6698113208,992,-0.13,0,-0.36,0,850,1.715854496,2.435146444,630,-1.75,-1,1.01
0,178,-0.5902539465,-0.5803571429,992,-0.5,0,-0.18,0,796,1.53054221,1.338926174,632,-0.29,0,-0.64
1,88,-0.8991077557,-0.9821428571,992,-0.5,0,-0.18,1,738,1.331503089,0.9318181818,632,0.45,0,
1,196,-0.5284831846,-0.5761589404,992,-0.18,0,-0.18,0,718,1.262868909,1.830357143,634,-0.5,0,-0.18
1,512,0.5559368566,0.4701986755,992,-0.18,0,-0.18,0,182,-0.5765271105,-0.4358974359,634,0.98,0,-0.51
1,310,-0.1372683596,-0.1986754967,992,-0.18,0,-0.18,1,736,1.324639671,1.593406593,634,0.98,0,-0.51
0,78,-0.9334248456,-0.8168498168,992,0.98,0,-0.51,0,882,1.825669183,2.742222222,638,,0,
0,96,-0.8716540837,-0.7509157509,992,0.98,0,-0.51,0,196,-0.5284831846,-0.5,640,-0.5,0,-0.18
0,296,-0.1853122855,-0.3389261745,992,-0.29,0,-0.64,0,276,-0.2539464653,-0.3112582781,642,-0.18,0,-0.18
0,150,-0.6863417982,-0.7692307692,994,1.04,1,-1.07,0,832,1.654083734,2.359832636,642,-1.75,-1,1.01
1,204,-0.5010295127,-0.713836478,994,-0.13,0,-0.36,1,532,0.6245710364,0.3512747875,644,-0.89,0,0.35
0,162,-0.6451612903,-0.6517857143,994,-0.5,0,-0.18,0,138,-0.7275223061,-0.5439330544,644,-1.75,-1,1.01
0,484,0.4598490048,0.7857142857,994,-0.5,0,-0.18,1,768,1.434454358,1.059748428,646,-0.13,0,-0.36
1,152,-0.6794783802,-0.6964285714,994,-0.5,0,-0.18,0,758,1.400137268,2.008928571,646,-0.5,0,-0.18
0,204,-0.5010295127,-0.5496688742,994,-0.18,0,-0.18,1,222,-0.4392587509,-0.5269121813,646,-0.89,0,0.35
1,708,1.228551819,1.490842491,994,0.98,0,-0.51,0,392,0.1441317776,-0.01677852349,648,-0.29,0,-0.64
1,680,1.132463967,0.9496644295,994,-0.29,0,-0.64,0,654,1.043239533,0.6968838527,648,-0.89,0,0.35
0,416,0.2264927934,0.4911504425,994,1.78,1,-0.71,0,1094,2.553191489,1.943342776,648,-0.89,0,0.35
0,346,-0.01372683596,0.3263598326,994,-1.75,-1,1.01,0,784,1.489361702,1.0625,648,0.45,0,
0,192,-0.5422100206,-0.6076923077,996,1.04,1,-1.07,1,984,2.1757035,2.438461538,650,1.04,1,-1.07
0,242,-0.370624571,-0.2946428571,996,-0.5,0,-0.18,1,1642,4.433768016,3.808176101,650,-0.13,0,-0.36
0,144,-0.7069320522,-0.7321428571,996,-0.5,0,-0.18,1,790,1.509951956,1.128930818,650,-0.13,0,-0.36
1,194,-0.5353466026,-0.5089285714,996,-0.5,0,-0.18,0,1030,2.333562114,2.124161074,650,-0.29,0,-0.64
1,254,-0.3294440631,-0.3841059603,996,-0.18,0,-0.18,0,788,1.503088538,1.684615385,652,1.04,1,-1.07
1,848,1.708991078,1.513422819,996,-0.29,0,-0.64,0,702,1.207961565,1.099337748,652,-0.18,0,-0.18
1,330,-0.06863417982,-0.2209631728,996,-0.89,0,0.35,0,74,-0.9471516815,-0.8315018315,654,0.98,0,-0.51
1,178,-0.5902539465,-0.2608695652,998,-0.5,0,2.3,1,808,1.571722718,1.379194631,654,-0.29,0,-0.64
0,144,-0.7069320522,-0.7923076923,998,1.04,1,-1.07,0,164,-0.6382978723,-0.4488888889,654,,0,
0,316,-0.1166781057,-0.1307692308,998,1.04,1,-1.07,0,266,-0.2882635553,0.1217391304,658,-0.5,0,2.3
0,268,-0.2814001373,-0.3153846154,998,1.04,1,-1.07,1,784,1.489361702,2.125,660,-0.5,0,-0.18
0,530,0.6177076184,0.3113207547,998,-0.13,0,-0.36,0,888,1.846259437,2.15018315,660,0.98,0,-0.51
1,214,-0.4667124228,-0.6823899371,998,-0.13,0,-0.36,0,236,-0.391214825,-0.1288888889,660,,0,
1,160,-0.6520247083,-0.8522012579,998,-0.13,0,-0.36,1,780,1.475634866,2.107142857,664,-0.5,0,-0.18
1,222,-0.4392587509,-0.4900662252,998,-0.18,0,-0.18,0,886,1.839396019,1.43081761,666,-0.13,0,-0.36
0,426,0.2608098833,0.4578754579,998,0.98,0,-0.51,1,754,1.386410432,1.197986577,668,-0.29,0,-0.64
1,180,-0.5833905285,-0.4432234432,998,0.98,0,-0.51,0,594,0.8373369938,0.7417218543,670,-0.18,0,-0.18
0,344,-0.02059025395,-0.177852349,998,-0.29,0,-0.64,0,736,1.324639671,1.958158996,670,-1.75,-1,1.01
1,2002,5.669183253,4.515580737,998,-0.89,0,0.35,1,74,-0.9471516815,-0.7130434783,672,-0.5,0,2.3
1,148,-0.6932052162,-0.7365439093,998,-0.89,0,0.35,1,492,0.4873026767,0.5461538462,672,1.04,1,-1.07
0,204,-0.5010295127,-0.2711111111,998,,0,,0,296,-0.1853122855,0.1171548117,672,-1.75,-1,1.01
0,316,-0.1166781057,0.2266666667,998,,0,,1,228,-0.4186684969,-0.5170454545,672,0.45,0,
0,1270,3.157172272,4.466666667,998,,0,,0,98,-0.8647906658,-0.7435897436,674,0.98,0,-0.51
1,218,-0.4529855868,-0.5454545455,998,0.45,0,,0,742,1.345229925,0.9461756374,674,-0.89,0,0.35
,,,,,,,,0,1546,4.104323953,3.227272727,674,0.45,0,
,,,,,,,,1,722,1.276595745,1.848214286,676,-0.5,0,-0.18
,,,,,,,,0,274,-0.2608098833,0.04,676,,0,
,,,,,,,,1,218,-0.4529855868,-0.5454545455,676,0.45,0,
,,,,,,,,1,218,-0.4529855868,-0.08695652174,678,-0.5,0,2.3
,,,,,,,,1,808,1.571722718,1.857142857,682,0.98,0,-0.51
,,,,,,,,0,40,-1.063829787,-1,682,,0,
,,,,,,,,0,964,2.107069321,3.106666667,682,,0,
,,,,,,,,0,780,1.475634866,2.356521739,684,-0.5,0,2.3
,,,,,,,,0,812,1.585449554,1.198113208,684,-0.13,0,-0.36
,,,,,,,,1,742,1.345229925,1.615384615,684,0.98,0,-0.51
,,,,,,,,1,124,-0.775566232,-0.6483516484,686,0.98,0,-0.51
,,,,,,,,0,298,-0.1784488675,-0.3322147651,686,-0.29,0,-0.64
,,,,,,,,0,752,1.379547014,2.025104603,686,-1.75,-1,1.01
,,,,,,,,1,116,-0.8030199039,-0.6776556777,688,0.98,0,-0.51
,,,,,,,,0,144,-0.7069320522,-0.8489932886,688,-0.29,0,-0.64
,,,,,,,,1,736,1.324639671,1.137583893,688,-0.29,0,-0.64
,,,,,,,,0,930,1.990391215,1.478753541,690,-0.89,0,0.35
,,,,,,,,0,1188,2.875772135,4.102222222,690,,0,
,,,,,,,,0,378,0.09608785175,0.6086956522,692,-0.5,0,2.3
,,,,,,,,0,772,1.448181194,1.258389262,692,-0.29,0,-0.64
,,,,,,,,0,664,1.077556623,1.852173913,694,-0.5,0,2.3
,,,,,,,,1,176,-0.5971173644,-0.4578754579,694,0.98,0,-0.51
,,,,,,,,1,912,1.928620453,1.728187919,694,-0.29,0,-0.64
,,,,,,,,1,668,1.091283459,1.607142857,696,-0.5,0,-0.18
,,,,,,,,1,266,-0.2882635553,-0.3443708609,696,-0.18,0,-0.18
,,,,,,,,1,996,2.216884008,2.545787546,696,0.98,0,-0.51
,,,,,,,,0,608,0.8853809197,1.124542125,700,0.98,0,-0.51
,,,,,,,,1,920,1.956074125,1.450424929,700,-0.89,0,0.35
,,,,,,,,1,732,1.310912835,0.9147727273,700,0.45,0,
,,,,,,,,0,334,-0.05490734386,0.3066666667,702,,0,
,,,,,,,,0,76,-0.9402882636,-0.8241758242,704,0.98,0,-0.51
,,,,,,,,0,696,1.187371311,0.8158640227,704,-0.89,0,0.35
,,,,,,,,0,126,-0.768702814,-0.4869565217,708,-0.5,0,2.3
,,,,,,,,1,242,-0.370624571,0.01739130435,710,-0.5,0,2.3
,,,,,,,,0,256,-0.3225806452,-0.2321428571,710,-0.5,0,-0.18
,,,,,,,,0,1016,2.285518188,2.139072848,710,-0.18,0,-0.18
,,,,,,,,1,124,-0.775566232,-0.8125,710,0.45,0,
,,,,,,,,0,52,-1.022649279,-0.8086956522,712,-0.5,0,2.3
,,,,,,,,0,692,1.173644475,1.714285714,712,-0.5,0,-0.18
,,,,,,,,0,152,-0.6794783802,-0.4853556485,712,-1.75,-1,1.01
,,,,,,,,1,1664,4.509265614,3.5625,712,0.45,0,
,,,,,,,,0,462,0.384351407,0.1477272727,714,0.45,0,
,,,,,,,,1,194,-0.5353466026,-0.6812080537,716,-0.29,0,-0.64
,,,,,,,,1,258,-0.3157172272,-0.4318181818,716,0.45,0,
,,,,,,,,1,478,0.4392587509,0.7589285714,718,-0.5,0,-0.18
,,,,,,,,1,912,1.928620453,1.42776204,718,-0.89,0,0.35
,,,,,,,,0,124,-0.775566232,-0.6025104603,718,-1.75,-1,1.01
,,,,,,,,1,306,-0.1509951956,-0.2954545455,720,0.45,0,
,,,,,,,,0,172,-0.6108442004,-0.2869565217,722,-0.5,0,2.3
,,,,,,,,1,112,-0.8167467399,-0.875,722,-0.5,0,-0.18
,,,,,,,,0,804,1.557995882,1.842490842,722,0.98,0,-0.51
,,,,,,,,0,962,2.100205903,3.097777778,722,,0,
,,,,,,,,0,872,1.791352093,2.527196653,722,-1.75,-1,1.01
,,,,,,,,0,758,1.400137268,2.191111111,724,,0,
,,,,,,,,0,808,1.571722718,1.761538462,726,1.04,1,-1.07
,,,,,,,,1,124,-0.775566232,-0.8214285714,726,-0.5,0,-0.18
,,,,,,,,0,234,-0.398078243,-0.2454212454,726,0.98,0,-0.51
,,,,,,,,1,972,2.134522992,1.701257862,728,-0.13,0,-0.36
,,,,,,,,0,788,1.503088538,2.142857143,728,-0.5,0,-0.18
,,,,,,,,0,102,-0.8510638298,-0.9196428571,728,-0.5,0,-0.18
,,,,,,,,0,564,0.7343857241,1.238493724,728,-1.75,-1,1.01
,,,,,,,,1,156,-0.6657515443,-0.7215909091,728,0.45,0,
,,,,,,,,0,250,-0.3431708991,-0.3846153846,730,1.04,1,-1.07
,,,,,,,,0,140,-0.7206588881,-0.75,730,-0.5,0,-0.18
,,,,,,,,0,108,-0.8304735758,-0.6977777778,730,,0,
,,,,,,,,1,106,-0.8373369938,-0.8636363636,730,0.45,0,
,,,,,,,,1,2270,6.588881263,5.284090909,730,0.45,0,
,,,,,,,,0,94,-0.8785175017,-0.6260869565,732,-0.5,0,2.3
,,,,,,,,1,124,-0.775566232,-0.8145695364,732,-0.18,0,-0.18
,,,,,,,,1,408,0.1990391215,0.03691275168,732,-0.29,0,-0.64
,,,,,,,,0,546,0.6726149623,1.248888889,732,,0,
,,,,,,,,0,248,-0.3500343171,-0.4602272727,732,0.45,0,
,,,,,,,,1,166,-0.6314344544,-0.6339285714,734,-0.5,0,-0.18
,,,,,,,,0,218,-0.4529855868,-0.2092050209,734,-1.75,-1,1.01
,,,,,,,,0,278,-0.2470830474,-0.375,734,0.45,0,
,,,,,,,,0,70,-0.9608785175,-0.7304347826,736,-0.5,0,2.3
,,,,,,,,0,894,1.866849691,2.852173913,736,-0.5,0,2.3
,,,,,,,,0,244,-0.3637611531,0.02608695652,736,-0.5,0,2.3
,,,,,,,,1,144,-0.7069320522,-0.7923076923,736,1.04,1,-1.07
,,,,,,,,0,408,0.1990391215,0.4464285714,736,-0.5,0,-0.18
,,,,,,,,0,520,0.5833905285,0.6538461538,738,1.04,1,-1.07
,,,,,,,,1,144,-0.7069320522,-0.7321428571,738,-0.5,0,-0.18
,,,,,,,,1,82,-0.9196980096,-1.008928571,738,-0.5,0,-0.18
,,,,,,,,1,664,1.077556623,0.9735099338,738,-0.18,0,-0.18
,,,,,,,,0,862,1.757035003,2.653333333,738,,0,
,,,,,,,,1,116,-0.8030199039,-0.8352272727,738,0.45,0,
,,,,,,,,0,108,-0.8304735758,-0.5652173913,740,-0.5,0,2.3
,,,,,,,,1,234,-0.398078243,-0.2454212454,740,0.98,0,-0.51
,,,,,,,,0,186,-0.5628002745,-0.7704402516,742,-0.13,0,-0.36
,,,,,,,,0,106,-0.8373369938,-0.9017857143,742,-0.5,0,-0.18
,,,,,,,,1,590,0.8236101579,0.9230769231,744,1.04,1,-1.07
,,,,,,,,1,138,-0.7275223061,-0.5970695971,746,0.98,0,-0.51
,,,,,,,,0,192,-0.5422100206,-0.3244444444,746,,0,
,,,,,,,,1,546,0.6726149623,0.3863636364,746,0.45,0,
,,,,,,,,0,134,-0.7412491421,-0.7767857143,748,-0.5,0,-0.18
,,,,,,,,0,298,-0.1784488675,-0.238410596,748,-0.18,0,-0.18
,,,,,,,,0,564,0.7343857241,0.9633699634,748,0.98,0,-0.51
,,,,,,,,1,190,-0.5490734386,-0.4065934066,748,0.98,0,-0.51
,,,,,,,,0,848,1.708991078,2.426778243,748,-1.75,-1,1.01
,,,,,,,,0,68,-0.9677419355,-1.071428571,750,-0.5,0,-0.18
,,,,,,,,1,358,0.02745367193,0.2232142857,752,-0.5,0,-0.18
,,,,,,,,1,86,-0.9059711736,-0.9910714286,752,-0.5,0,-0.18
,,,,,,,,1,158,-0.6588881263,-0.5238095238,752,0.98,0,-0.51
,,,,,,,,0,322,-0.09608785175,0.07522123894,752,1.78,1,-0.71
,,,,,,,,0,918,1.949210707,2.723214286,754,-0.5,0,-0.18
,,,,,,,,1,178,-0.5902539465,-0.5803571429,754,-0.5,0,-0.18
,,,,,,,,0,248,-0.3500343171,-0.1941391941,754,0.98,0,-0.51
,,,,,,,,0,952,2.065888813,1.541076487,754,-0.89,0,0.35
,,,,,,,,0,242,-0.370624571,-0.4702549575,754,-0.89,0,0.35
,,,,,,,,0,186,-0.5628002745,-0.5265486726,754,1.78,1,-0.71
,,,,,,,,1,354,0.01372683596,0.01538461538,756,1.04,1,-1.07
,,,,,,,,1,154,-0.6726149623,-0.7538461538,756,1.04,1,-1.07
,,,,,,,,1,140,-0.7206588881,-0.75,756,-0.5,0,-0.18
,,,,,,,,0,814,1.592312972,2.44,756,,0,
,,,,,,,,0,200,-0.5147563487,-0.4646017699,756,1.78,1,-0.71
,,,,,,,,0,424,0.2539464653,0.03977272727,756,0.45,0,
,,,,,,,,0,208,-0.4873026767,-0.2533333333,758,,0,
,,,,,,,,0,880,1.818805765,2.544247788,758,1.78,1,-0.71
,,,,,,,,0,822,1.619766644,1.815384615,760,1.04,1,-1.07
,,,,,,,,0,24,-1.118737131,-1.279874214,760,-0.13,0,-0.36
,,,,,,,,1,124,-0.775566232,-0.8214285714,760,-0.5,0,-0.18
,,,,,,,,0,206,-0.4941660947,-0.347985348,760,0.98,0,-0.51
,,,,,,,,0,168,-0.6245710364,-0.6061946903,760,1.78,1,-0.71
,,,,,,,,1,152,-0.6794783802,-0.6964285714,762,-0.5,0,-0.18
,,,,,,,,0,166,-0.6314344544,-0.4267782427,762,-1.75,-1,1.01
,,,,,,,,1,2238,6.479066575,5.193181818,762,0.45,0,
,,,,,,,,1,552,0.6932052162,0.4034090909,762,0.45,0,
,,,,,,,,1,312,-0.1304049417,0.04029304029,766,0.98,0,-0.51
,,,,,,,,0,516,0.5696636925,0.9336283186,766,1.78,1,-0.71
,,,,,,,,1,304,-0.1578586136,-0.3011363636,766,0.45,0,
,,,,,,,,1,178,-0.5902539465,-0.6590909091,766,0.45,0,
,,,,,,,,1,514,0.5628002745,0.6307692308,768,1.04,1,-1.07
,,,,,,,,0,344,-0.02059025395,0.1575091575,768,0.98,0,-0.51
,,,,,,,,0,144,-0.7069320522,-0.7123893805,768,1.78,1,-0.71
,,,,,,,,1,240,-0.377487989,0.008695652174,770,-0.5,0,2.3
,,,,,,,,1,116,-0.8030199039,-0.8352272727,770,0.45,0,
,,,,,,,,0,186,-0.5628002745,-0.5446428571,772,-0.5,0,-0.18
,,,,,,,,1,110,-0.8236101579,-0.8839285714,772,-0.5,0,-0.18
,,,,,,,,1,528,0.6108442004,0.3050314465,774,-0.13,0,-0.36
,,,,,,,,1,420,0.2402196294,-0.03459119497,774,-0.13,0,-0.36
,,,,,,,,1,556,0.7069320522,1.107142857,774,-0.5,0,-0.18
,,,,,,,,1,156,-0.6657515443,-0.8087248322,774,-0.29,0,-0.64
,,,,,,,,1,144,-0.7069320522,-0.9025157233,776,-0.13,0,-0.36
,,,,,,,,1,56,-1.008922443,-0.8974358974,776,0.98,0,-0.51
,,,,,,,,1,480,0.4461221688,0.6556776557,776,0.98,0,-0.51
,,,,,,,,1,598,0.8510638298,0.5382436261,776,-0.89,0,0.35
,,,,,,,,0,242,-0.370624571,-0.2787610619,776,1.78,1,-0.71
,,,,,,,,1,698,1.194234729,1.338461538,778,1.04,1,-1.07
,,,,,,,,0,58,-1.002059025,-1.033112583,778,-0.18,0,-0.18
,,,,,,,,1,394,0.1509951956,0.07947019868,778,-0.18,0,-0.18
,,,,,,,,1,412,0.2127659574,0.01133144476,778,-0.89,0,0.35
,,,,,,,,1,272,-0.2676733013,-0.3920454545,778,0.45,0,
,,,,,,,,1,154,-0.6726149623,-0.7538461538,780,1.04,1,-1.07
,,,,,,,,1,800,1.544269046,1.160377358,780,-0.13,0,-0.36
,,,,,,,,0,260,-0.3088538092,-0.1501831502,780,0.98,0,-0.51
,,,,,,,,1,128,-0.761839396,-0.6336996337,780,0.98,0,-0.51
,,,,,,,,0,160,-0.6520247083,-0.6415929204,780,1.78,1,-0.71
,,,,,,,,0,250,-0.3431708991,-0.2433628319,780,1.78,1,-0.71
,,,,,,,,0,50,-1.029512697,-0.8173913043,782,-0.5,0,2.3
,,,,,,,,1,356,0.02059025395,-0.2358490566,782,-0.13,0,-0.36
,,,,,,,,1,144,-0.7069320522,-0.7321428571,782,-0.5,0,-0.18
,,,,,,,,0,42,-1.056966369,-1.086092715,782,-0.18,0,-0.18
,,,,,,,,1,196,-0.5284831846,-0.3846153846,782,0.98,0,-0.51
,,,,,,,,1,308,-0.1441317776,-0.2986577181,782,-0.29,0,-0.64
,,,,,,,,1,140,-0.7206588881,-0.8076923077,786,1.04,1,-1.07
,,,,,,,,0,312,-0.1304049417,-0.3742138365,786,-0.13,0,-0.36
,,,,,,,,1,158,-0.6588881263,-0.858490566,786,-0.13,0,-0.36
,,,,,,,,0,412,0.2127659574,0.6025104603,786,-1.75,-1,1.01
,,,,,,,,1,244,-0.3637611531,-0.4715909091,786,0.45,0,
,,,,,,,,1,1150,2.745367193,3.10989011,788,0.98,0,-0.51
,,,,,,,,0,260,-0.3088538092,-0.1991150442,788,1.78,1,-0.71
,,,,,,,,0,124,-0.775566232,-0.8008849558,788,1.78,1,-0.71
,,,,,,,,0,178,-0.5902539465,-0.4505494505,790,0.98,0,-0.51
,,,,,,,,0,792,1.516815374,2.192468619,790,-1.75,-1,1.01
,,,,,,,,1,506,0.5353466026,0.2358490566,792,-0.13,0,-0.36
,,,,,,,,1,744,1.352093342,1.622710623,792,0.98,0,-0.51
,,,,,,,,1,590,0.8236101579,0.6476510067,792,-0.29,0,-0.64
,,,,,,,,0,816,1.59917639,1.155807365,792,-0.89,0,0.35
,,,,,,,,1,798,1.537405628,1.104815864,792,-0.89,0,0.35
,,,,,,,,0,260,-0.3088538092,-0.1991150442,792,1.78,1,-0.71
,,,,,,,,0,716,1.256005491,0.8693181818,792,0.45,0,
,,,,,,,,0,542,0.6588881263,1.32173913,794,-0.5,0,2.3
,,,,,,,,1,378,0.09608785175,-0.1666666667,794,-0.13,0,-0.36
,,,,,,,,0,216,-0.4598490048,-0.3113553114,794,0.98,0,-0.51
,,,,,,,,1,670,1.098146877,0.7422096317,794,-0.89,0,0.35
,,,,,,,,0,262,-0.3019903912,-0.1902654867,794,1.78,1,-0.71
,,,,,,,,0,172,-0.6108442004,-0.6846153846,796,1.04,1,-1.07
,,,,,,,,0,136,-0.7343857241,-0.927672956,798,-0.13,0,-0.36
,,,,,,,,0,124,-0.775566232,-0.8214285714,800,-0.5,0,-0.18
,,,,,,,,1,198,-0.5216197666,-0.6677852349,800,-0.29,0,-0.64
,,,,,,,,1,330,-0.06863417982,-0.3176100629,802,-0.13,0,-0.36
,,,,,,,,1,130,-0.754975978,-0.6263736264,802,0.98,0,-0.51
,,,,,,,,1,542,0.6588881263,0.4865771812,802,-0.29,0,-0.64
,,,,,,,,0,932,1.997254633,1.860927152,804,-0.18,0,-0.18
,,,,,,,,1,246,-0.3568977351,-0.4659090909,804,0.45,0,
,,,,,,,,1,382,0.1098146877,0.2967032967,806,0.98,0,-0.51
,,,,,,,,1,484,0.4598490048,0.2919463087,806,-0.29,0,-0.64
,,,,,,,,0,132,-0.7481125601,-0.8384615385,808,1.04,1,-1.07
,,,,,,,,1,262,-0.3019903912,-0.5314465409,808,-0.13,0,-0.36
,,,,,,,,1,146,-0.7000686342,-0.5677655678,808,0.98,0,-0.51
,,,,,,,,1,78,-0.9334248456,-0.8168498168,808,0.98,0,-0.51
,,,,,,,,1,418,0.2333562114,0.0283286119,808,-0.89,0,0.35
,,,,,,,,1,464,0.391214825,0.1586402266,808,-0.89,0,0.35
,,,,,,,,1,162,-0.6451612903,-0.6968838527,808,-0.89,0,0.35
,,,,,,,,0,260,-0.3088538092,-0.1991150442,808,1.78,1,-0.71
,,,,,,,,1,456,0.3637611531,0.1306818182,808,0.45,0,
,,,,,,,,1,112,-0.8167467399,-0.8543046358,810,-0.18,0,-0.18
,,,,,,,,1,514,0.5628002745,0.3002832861,810,-0.89,0,0.35
,,,,,,,,0,1092,2.546328071,1.937677054,812,-0.89,0,0.35
,,,,,,,,0,358,0.02745367193,0.4133333333,812,,0,
,,,,,,,,0,366,0.05490734386,-0.125,812,0.45,0,
,,,,,,,,0,848,1.708991078,1.311320755,814,-0.13,0,-0.36
,,,,,,,,1,120,-0.7892930679,-0.8392857143,814,-0.5,0,-0.18
,,,,,,,,0,542,0.6588881263,0.4865771812,814,-0.29,0,-0.64
,,,,,,,,0,292,-0.1990391215,-0.3352272727,814,0.45,0,
,,,,,,,,1,236,-0.391214825,-0.6132075472,816,-0.13,0,-0.36
,,,,,,,,0,2184,6.29375429,5.039772727,816,0.45,0,
,,,,,,,,1,792,1.516815374,1.798534799,818,0.98,0,-0.51
,,,,,,,,0,166,-0.6314344544,-0.44,818,,0,
,,,,,,,,1,568,0.7481125601,0.4488636364,818,0.45,0,
,,,,,,,,1,206,-0.4941660947,-0.5538461538,820,1.04,1,-1.07
,,,,,,,,0,738,1.331503089,0.965408805,820,-0.13,0,-0.36
,,,,,,,,1,744,1.352093342,0.9842767296,820,-0.13,0,-0.36
,,,,,,,,1,844,1.695264242,1.232954545,820,0.45,0,
,,,,,,,,0,184,-0.5696636925,-0.6384615385,822,1.04,1,-1.07
,,,,,,,,0,216,-0.4598490048,-0.3113553114,822,0.98,0,-0.51
,,,,,,,,1,394,0.1509951956,-0.03966005666,822,-0.89,0,0.35
,,,,,,,,1,396,0.1578586136,-0.03399433428,822,-0.89,0,0.35
,,,,,,,,0,660,1.063829787,1.640167364,822,-1.75,-1,1.01
,,,,,,,,1,216,-0.4598490048,-0.3113553114,824,0.98,0,-0.51
,,,,,,,,1,362,0.04118050789,0.2234432234,824,0.98,0,-0.51
,,,,,,,,1,154,-0.6726149623,-0.8154362416,824,-0.29,0,-0.64
,,,,,,,,0,670,1.098146877,1.8,824,,0,
,,,,,,,,0,1040,2.367879204,3.486956522,826,-0.5,0,2.3
,,,,,,,,1,124,-0.775566232,-0.4956521739,826,-0.5,0,2.3
,,,,,,,,0,184,-0.5696636925,-0.6384615385,826,1.04,1,-1.07
,,,,,,,,0,910,1.921757035,2.230769231,826,0.98,0,-0.51
,,,,,,,,1,936,2.010981469,1.495750708,826,-0.89,0,0.35
,,,,,,,,1,368,0.06177076184,0.2454212454,828,0.98,0,-0.51
,,,,,,,,0,790,1.509951956,1.128930818,830,-0.13,0,-0.36
,,,,,,,,0,128,-0.761839396,-0.9528301887,830,-0.13,0,-0.36
,,,,,,,,1,250,-0.3431708991,-0.3973509934,830,-0.18,0,-0.18
,,,,,,,,0,160,-0.6520247083,-0.5164835165,830,0.98,0,-0.51
,,,,,,,,0,522,0.5902539465,0.4194630872,830,-0.29,0,-0.64
,,,,,,,,1,408,0.1990391215,0,830,-0.89,0,0.35
,,,,,,,,0,390,0.1372683596,-0.1289308176,832,-0.13,0,-0.36
,,,,,,,,1,100,-0.8579272478,-0.7362637363,832,0.98,0,-0.51
,,,,,,,,0,534,0.6314344544,1.195555556,832,,0,
,,,,,,,,0,132,-0.7481125601,-0.7857142857,834,-0.5,0,-0.18
,,,,,,,,0,714,1.249142073,1.139072848,834,-0.18,0,-0.18
,,,,,,,,0,64,-0.9814687714,-0.8681318681,834,0.98,0,-0.51
,,,,,,,,1,660,1.063829787,1.315018315,834,0.98,0,-0.51
,,,,,,,,1,1046,2.388469458,2.728937729,838,0.98,0,-0.51
,,,,,,,,1,294,-0.1921757035,-0.3295454545,838,0.45,0,
,,,,,,,,1,118,-0.7961564859,-0.8482142857,840,-0.5,0,-0.18
,,,,,,,,1,400,0.1715854496,0.4107142857,840,-0.5,0,-0.18
,,,,,,,,0,164,-0.6382978723,-0.6821192053,840,-0.18,0,-0.18
,,,,,,,,0,258,-0.3157172272,-0.466442953,840,-0.29,0,-0.64
,,,,,,,,0,170,-0.6177076184,-0.7617449664,840,-0.29,0,-0.64
,,,,,,,,0,70,-0.9608785175,-0.8666666667,840,,0,
,,,,,,,,1,428,0.2676733013,-0.009433962264,842,-0.13,0,-0.36
,,,,,,,,0,114,-0.8098833219,-0.9968553459,844,-0.13,0,-0.36
,,,,,,,,1,380,0.1029512697,-0.1603773585,844,-0.13,0,-0.36
,,,,,,,,0,272,-0.2676733013,-0.3245033113,844,-0.18,0,-0.18
,,,,,,,,0,236,-0.391214825,-0.1288888889,844,,0,
,,,,,,,,0,218,-0.4529855868,-0.4017857143,846,-0.5,0,-0.18
,,,,,,,,1,424,0.2539464653,0.5178571429,846,-0.5,0,-0.18
,,,,,,,,0,452,0.3500343171,0.769874477,846,-1.75,-1,1.01
,,,,,,,,0,244,-0.3637611531,-0.4715909091,846,0.45,0,
,,,,,,,,0,216,-0.4598490048,-0.4107142857,848,-0.5,0,-0.18
,,,,,,,,1,588,0.8167467399,1.25,848,-0.5,0,-0.18
,,,,,,,,0,22,-1.125600549,-1.021978022,848,0.98,0,-0.51
,,,,,,,,1,622,0.9334248456,0.6062322946,848,-0.89,0,0.35
,,,,,,,,0,402,0.1784488675,0.4292035398,848,1.78,1,-0.71
,,,,,,,,0,162,-0.6451612903,-0.8459119497,850,-0.13,0,-0.36
