RECORDING_SESSION_LABEL,TRIAL_INDEX,image,image_type,image_num,CURRENT_FIX_START,TRIAL_FIXATION_TOTAL,CURRENT_FIX_INDEX,CURRENT_FIX_X,CURRENT_FIX_Y
p9,528,fil,non,1384,10,7,1,1066.6,534.8
p9,528,fil,non,1384,234,7,2,996.4,580.7
p9,528,fil,non,1384,526,7,3,950.6,619.1
p9,528,fil,non,1384,1314,7,4,992.1,575.1
p9,528,fil,non,1384,1536,7,5,924.1,593.1
p9,528,fil,non,1384,2002,7,6,1025.5,636.6
p9,528,fil,non,1384,2504,7,7,1230.9,586.2
p10,449,fil,non,1382,10,8,1,984.1,507.7
p10,449,fil,non,1382,222,8,2,958.6,540.5
p10,449,fil,non,1382,930,8,3,896.1,419.9
p10,449,fil,non,1382,1276,8,4,1350.5,401.5
p10,449,fil,non,1382,1460,8,5,1310.6,352.7
p10,449,fil,non,1382,1794,8,6,1291,334.8
p10,449,fil,non,1382,2272,8,7,1314.4,383.5
p10,449,fil,non,1382,2838,8,8,751.4,425.9
p11,463,fil,non,1382,10,7,1,319.8,400.6
p11,463,fil,non,1382,134,7,2,1022.8,530.6
p11,463,fil,non,1382,252,7,3,968.9,545.3
p11,463,fil,non,1382,1020,7,4,967.9,471.9
p11,463,fil,non,1382,1192,7,5,951.7,424
p11,463,fil,non,1382,2314,7,6,716.1,521
p11,463,fil,non,1382,2918,7,7,1265.1,502.3
p12,445,fil,non,1382,10,10,1,1055.4,429.7
p12,445,fil,non,1382,226,10,2,955.7,517.7
p12,445,fil,non,1382,934,10,3,998,366.1
p12,445,fil,non,1382,1110,10,4,939.8,361.9
p12,445,fil,non,1382,1306,10,5,689.2,422.6
p12,445,fil,non,1382,1572,10,6,738.8,521.2
p12,445,fil,non,1382,1698,10,7,705.9,396
p12,445,fil,non,1382,1820,10,8,690.1,383.6
p12,445,fil,non,1382,2688,10,9,1341.5,445.5
p12,445,fil,non,1382,2954,10,10,1328.6,380.3
p13,478,fil,non,1382,10,9,1,1022.9,490.7
p13,478,fil,non,1382,232,9,2,982.6,563
p13,478,fil,non,1382,538,9,3,962.2,563.6
p13,478,fil,non,1382,1274,9,4,936.4,480.7
p13,478,fil,non,1382,1402,9,5,947.4,378.2
p13,478,fil,non,1382,1738,9,6,774.3,435.5
p13,478,fil,non,1382,2228,9,7,604.5,418.5
p13,478,fil,non,1382,2716,9,8,765.2,531.1
p13,478,fil,non,1382,2898,9,9,1014.9,315.4
p14,475,fil,non,1382,10,9,1,1017.4,616
p14,475,fil,non,1382,198,9,2,926.8,595.6
p14,475,fil,non,1382,976,9,3,935.3,503.9
p14,475,fil,non,1382,1152,9,4,926.8,415.8
p14,475,fil,non,1382,1582,9,5,904,302.2
p14,475,fil,non,1382,1840,9,6,1160.1,168.8
p14,475,fil,non,1382,2030,9,7,759.5,326.3
p14,475,fil,non,1382,2602,9,8,855.4,304.6
p14,475,fil,non,1382,2790,9,9,886.9,306.2
p15,455,fil,non,1382,38,6,1,1535,635
p15,455,fil,non,1382,734,6,2,1203.5,483.9
p15,455,fil,non,1382,910,6,3,999.2,515
p15,455,fil,non,1382,1698,6,4,1020.5,338.9
p15,455,fil,non,1382,2288,6,5,1375.7,341.2
p15,455,fil,non,1382,2942,6,6,887.8,370.8
p16,468,fil,non,1382,10,6,1,914.8,552.6
p16,468,fil,non,1382,300,6,2,957.7,549.6
p16,468,fil,non,1382,1344,6,3,808.5,501.9
p16,468,fil,non,1382,2054,6,4,936.5,550.6
p16,468,fil,non,1382,2358,6,5,819.6,537
p16,468,fil,non,1382,2856,6,6,1216.9,496.4
P2,197,fil,non,1382,14,9,1,1664.6,75.6
P2,197,fil,non,1382,202,9,2,1140.6,465.8
P2,197,fil,non,1382,396,9,3,1020.2,512
P2,197,fil,non,1382,756,9,4,999.8,551.8
P2,197,fil,non,1382,1608,9,5,965.1,344.9
P2,197,fil,non,1382,1940,9,6,937.7,369
P2,197,fil,non,1382,2372,9,7,975.2,428.4
P2,197,fil,non,1382,2616,9,8,773.3,447.8
P2,197,fil,non,1382,2974,9,9,959.3,367.8
P5,108,fil,non,1382,10,10,1,962.1,546.5
P5,108,fil,non,1382,788,10,2,799.9,515.9
P5,108,fil,non,1382,948,10,3,1013.5,378
P5,108,fil,non,1382,1128,10,4,950.1,360.5
P5,108,fil,non,1382,1508,10,5,1285.7,387.3
P5,108,fil,non,1382,2086,10,6,965.5,546.1
P5,108,fil,non,1382,2272,10,7,735.2,611.5
P5,108,fil,non,1382,2556,10,8,615.6,670
P5,108,fil,non,1382,2760,10,9,750,448.4
P5,108,fil,non,1382,2956,10,10,970.6,361.9
P6,129,fil,non,1382,10,7,1,977.4,401.3
P6,129,fil,non,1382,362,7,2,971.1,508.8
P6,129,fil,non,1382,1182,7,3,990.1,382.4
P6,129,fil,non,1382,1800,7,4,956.5,377
P6,129,fil,non,1382,2018,7,5,760.9,511
P6,129,fil,non,1382,2400,7,6,962.8,424.6
P6,129,fil,non,1382,2760,7,7,1323,421.9
P7,476,fil,non,1382,10,2,1,1001.3,504
P7,476,fil,non,1382,854,2,2,950.3,366.4
p9,524,fil,non,1382,10,9,1,946.2,511.9
p9,524,fil,non,1382,64,9,2,895.3,516.9
p9,524,fil,non,1382,174,9,3,974.4,515.7
p9,524,fil,non,1382,1048,9,4,1001.3,417.4
p9,524,fil,non,1382,1232,9,5,1011.3,359
p9,524,fil,non,1382,1770,9,6,826.3,422.6
p9,524,fil,non,1382,2146,9,7,911.4,493.6
p9,524,fil,non,1382,2290,9,8,1019.8,437.6
p9,524,fil,non,1382,2772,9,9,863.4,514.9
p10,445,fil,non,1381,10,10,1,995.8,462.4
p10,445,fil,non,1381,184,10,2,989.5,590.9
p10,445,fil,non,1381,968,10,3,989.6,492.1
p10,445,fil,non,1381,1114,10,4,1044.3,370
p10,445,fil,non,1381,1368,10,5,1113.8,385.3
p10,445,fil,non,1381,1680,10,6,1155.8,360
p10,445,fil,non,1381,2096,10,7,1201.1,311.5
p10,445,fil,non,1381,2328,10,8,1281.7,260.7
p10,445,fil,non,1381,2480,10,9,1240.5,281.4
p10,445,fil,non,1381,2772,10,10,577.4,380.3
p11,459,fil,non,1381,10,7,1,928.8,536.1
p11,459,fil,non,1381,902,7,2,1099.6,492.3
p11,459,fil,non,1381,1188,7,3,1146.8,449.9
p11,459,fil,non,1381,1634,7,4,1171.2,450.4
p11,459,fil,non,1381,2106,7,5,947.7,540.5
p11,459,fil,non,1381,2372,7,6,880.3,568.1
p11,459,fil,non,1381,2824,7,7,1084.4,497.5
p12,441,fil,non,1381,10,11,1,945,554.2
p12,441,fil,non,1381,728,11,2,991.6,515
p12,441,fil,non,1381,866,11,3,1115.7,433.7
p12,441,fil,non,1381,1114,11,4,1161.2,357
p12,441,fil,non,1381,1550,11,5,768.5,549.1
p12,441,fil,non,1381,1736,11,6,720.9,594.3
p12,441,fil,non,1381,1962,11,7,878.1,400.6
p12,441,fil,non,1381,2114,11,8,998.2,319.9
p12,441,fil,non,1381,2292,11,9,1137.1,330.8
p12,441,fil,non,1381,2558,11,10,1223.1,362.3
p12,441,fil,non,1381,2846,11,11,1173.3,437
p13,474,fil,non,1381,10,7,1,940.7,510.2
p13,474,fil,non,1381,382,7,2,900.3,507.5
p13,474,fil,non,1381,1402,7,3,1085.7,414.1
p13,474,fil,non,1381,1638,7,4,945.6,274
p13,474,fil,non,1381,2104,7,5,1046.7,270
p13,474,fil,non,1381,2530,7,6,1139.1,283.4
p13,474,fil,non,1381,2820,7,7,1155.5,337.8
p14,471,fil,non,1381,10,5,1,948,568.8
p14,471,fil,non,1381,1256,5,2,967.5,334.3
p14,471,fil,non,1381,1642,5,3,961.4,325.7
p14,471,fil,non,1381,2464,5,4,926.5,514.5
p14,471,fil,non,1381,2806,5,5,775.6,481.8
p15,451,fil,non,1381,10,6,1,1165.7,387.3
p15,451,fil,non,1381,234,6,2,1055.4,460.5
p15,451,fil,non,1381,422,6,3,1005,525.4
p15,451,fil,non,1381,1230,6,4,1133.7,393
p15,451,fil,non,1381,1516,6,5,1202.1,342.7
p15,451,fil,non,1381,2072,6,6,1212.3,420.5
p16,464,fil,non,1381,10,10,1,976.1,510.6
p16,464,fil,non,1381,268,10,2,3252.6,99.4
p16,464,fil,non,1381,374,10,3,3266.9,178.3
p16,464,fil,non,1381,724,10,4,3270,173.2
p16,464,fil,non,1381,1028,10,5,3188.4,75.5
p16,464,fil,non,1381,1192,10,6,3097.6,61.8
p16,464,fil,non,1381,1446,10,7,3053.1,-20.8
p16,464,fil,non,1381,1582,10,8,3027.5,-57.5
p16,464,fil,non,1381,1922,10,9,3210.6,343.8
p16,464,fil,non,1381,2140,10,10,948.8,512.4
P2,195,fil,non,1381,22,9,1,1593.4,72.9
P2,195,fil,non,1381,394,9,2,970.5,496.9
P2,195,fil,non,1381,958,9,3,966.4,451.9
P2,195,fil,non,1381,1206,9,4,991.3,474.9
P2,195,fil,non,1381,1474,9,5,1525.2,173.8
P2,195,fil,non,1381,1636,9,6,1554.3,43.3
P2,195,fil,non,1381,1876,9,7,1150.5,460.6
P2,195,fil,non,1381,2046,9,8,1025.8,493.9
P2,195,fil,non,1381,2446,9,9,911.9,527.3
P5,106,fil,non,1381,10,9,1,908.4,529.7
P5,106,fil,non,1381,218,9,2,983.4,561.1
P5,106,fil,non,1381,954,9,3,752,635.2
P5,106,fil,non,1381,1310,9,4,1043.8,416.3
P5,106,fil,non,1381,1560,9,5,1029,312.1
P5,106,fil,non,1381,1774,9,6,625.1,314.3
P5,106,fil,non,1381,2134,9,7,860.3,473.9
P5,106,fil,non,1381,2474,9,8,713.2,588.8
P5,106,fil,non,1381,2748,9,9,1007.8,527.2
P6,127,fil,non,1381,10,7,1,951.8,410.9
P6,127,fil,non,1381,216,7,2,976.9,529
P6,127,fil,non,1381,1128,7,3,1127.7,429.9
P6,127,fil,non,1381,1408,7,4,1155.1,363.1
P6,127,fil,non,1381,1956,7,5,1069.2,384.4
P6,127,fil,non,1381,2182,7,6,717.7,622.3
P6,127,fil,non,1381,2574,7,7,1082.8,408.9
P7,472,fil,non,1381,10,6,1,909.3,417.3
P7,472,fil,non,1381,220,6,2,995.7,503.2
P7,472,fil,non,1381,980,6,3,1087.1,363.3
P7,472,fil,non,1381,1216,6,4,1164.9,333.2
P7,472,fil,non,1381,1496,6,5,1165.4,392.9
P7,472,fil,non,1381,2994,6,6,1190,446.3
p9,518,fil,non,1381,10,7,1,899,546.1
p9,518,fil,non,1381,124,7,2,1020.2,546.3
p9,518,fil,non,1381,810,7,3,1030.9,520.5
p9,518,fil,non,1381,1600,7,4,1011.1,521.6
p9,518,fil,non,1381,2068,7,5,1055.1,534.9
p9,518,fil,non,1381,2274,7,6,1013.5,527
p9,518,fil,non,1381,2646,7,7,1008.1,519.6
p9,519,fil,non,1381,10,8,1,1143.6,537.1
p9,519,fil,non,1381,262,8,2,1055,521
p9,519,fil,non,1381,502,8,3,1018.2,508.3
p9,519,fil,non,1381,896,8,4,941,507.6
p9,519,fil,non,1381,1150,8,5,990.6,521.1
p9,519,fil,non,1381,1396,8,6,1015.3,535.3
p9,519,fil,non,1381,1548,8,7,974.1,525.8
p9,519,fil,non,1381,2028,8,8,1007.7,523
p10,441,fil,non,1372,16,8,1,934.9,557.5
p10,441,fil,non,1372,214,8,2,975.8,559
p10,441,fil,non,1372,954,8,3,1172.2,416.5
p10,441,fil,non,1372,1122,8,4,1115.6,375.4
p10,441,fil,non,1372,1498,8,5,1231.9,454.4
p10,441,fil,non,1372,1818,8,6,689.9,406.2
p10,441,fil,non,1372,1996,8,7,665.6,441.7
p10,441,fil,non,1372,2428,8,8,611,388.2
p11,455,fil,non,1372,10,5,1,934.9,542.8
p11,455,fil,non,1372,892,5,2,1111.4,454.7
p11,455,fil,non,1372,1122,5,3,1116.5,428.9
p11,455,fil,non,1372,1840,5,4,965.3,546.5
p11,455,fil,non,1372,2594,5,5,1060.3,435.9
p12,437,fil,non,1372,10,8,1,928.4,539
p12,437,fil,non,1372,286,8,2,964,544.3
p12,437,fil,non,1372,1008,8,3,1089.1,492.3
p12,437,fil,non,1372,1228,8,4,1160.4,366.1
p12,437,fil,non,1372,1560,8,5,1212,458.4
p12,437,fil,non,1372,2040,8,6,1101.8,428.4
p12,437,fil,non,1372,2204,8,7,620,428.8
p12,437,fil,non,1372,2800,8,8,585.1,452.2
p13,470,fil,non,1372,10,8,1,939.5,413.6
p13,470,fil,non,1372,264,8,2,913,493.7
p13,470,fil,non,1372,1738,8,3,946.2,488.7
p13,470,fil,non,1372,1810,8,4,667.5,399.5
p13,470,fil,non,1372,2096,8,5,596,385.7
p13,470,fil,non,1372,2420,8,6,665,336.5
p13,470,fil,non,1372,2636,8,7,1043,395.5
p13,470,fil,non,1372,2982,8,8,1115.5,348.6
p14,467,fil,non,1372,238,6,1,898.5,581.4
p14,467,fil,non,1372,1852,6,2,1100.9,462.2
p14,467,fil,non,1372,2032,6,3,1134.7,417.9
p14,467,fil,non,1372,2368,6,4,1123.5,334.3
p14,467,fil,non,1372,2524,6,5,687.1,399.5
p14,467,fil,non,1372,2682,6,6,647,400.5
p15,447,fil,non,1372,10,8,1,1242.5,518.1
p15,447,fil,non,1372,106,8,2,828.3,475.4
p15,447,fil,non,1372,320,8,3,1001.2,518.2
p15,447,fil,non,1372,1152,8,4,1177,408.6
p15,447,fil,non,1372,1362,8,5,1190.9,360
p15,447,fil,non,1372,1820,8,6,1216.3,545.6
p15,447,fil,non,1372,2390,8,7,1163.8,408.1
p15,447,fil,non,1372,2834,8,8,1243.7,452
p16,460,fil,non,1372,10,7,1,842.2,467.3
p16,460,fil,non,1372,226,7,2,929.5,519.4
p16,460,fil,non,1372,648,7,3,971.4,568.8
p16,460,fil,non,1372,1782,7,4,1102.6,396.3
p16,460,fil,non,1372,1966,7,5,1125.8,354.5
p16,460,fil,non,1372,2682,7,6,789.1,422.2
p16,460,fil,non,1372,2998,7,7,760.2,431.8
P2,188,fil,non,1372,10,9,1,-184.7,27.9
P2,188,fil,non,1372,182,9,2,1072.4,513.2
P2,188,fil,non,1372,568,9,3,985.9,1014.2
P2,188,fil,non,1372,920,9,4,1024.7,568.8
P2,188,fil,non,1372,1206,9,5,-1452.7,13.7
P2,188,fil,non,1372,1532,9,6,-1540.1,135.4
P2,188,fil,non,1372,1962,9,7,1021.8,393.5
P2,188,fil,non,1372,2176,9,8,980,508.9
P2,188,fil,non,1372,2986,9,9,-1585.8,107.6
P2,189,fil,non,1372,16,9,1,1022.3,490.3
P2,189,fil,non,1372,320,9,2,900.6,488.3
P2,189,fil,non,1372,404,9,3,976.4,489.9
P2,189,fil,non,1372,926,9,4,995.4,545.2
P2,189,fil,non,1372,1398,9,5,974.6,459.2
P2,189,fil,non,1372,1670,9,6,1128.2,-52.3
P2,189,fil,non,1372,1960,9,7,1509,52
P2,189,fil,non,1372,2488,9,8,936.6,564.8
P2,189,fil,non,1372,2970,9,9,-688.8,296.6
P2,190,fil,non,1372,10,8,1,819.7,160.3
P2,190,fil,non,1372,162,8,2,852,310.7
P2,190,fil,non,1372,330,8,3,993.8,448.4
P2,190,fil,non,1372,758,8,4,954.5,457.3
P2,190,fil,non,1372,1150,8,5,949.4,466.8
P2,190,fil,non,1372,1760,8,6,1043.2,785.7
P2,190,fil,non,1372,2026,8,7,1027.8,597.2
P2,190,fil,non,1372,2824,8,8,763.8,1058.4
P2,191,fil,non,1372,10,8,1,1076.2,455.3
P2,191,fil,non,1372,116,8,2,1089.7,733.8
P2,191,fil,non,1372,300,8,3,1010.1,562
P2,191,fil,non,1372,1170,8,4,1089,403.4
P2,191,fil,non,1372,1586,8,5,1090.1,855.6
P2,191,fil,non,1372,1848,8,6,928.4,1113.3
P2,191,fil,non,1372,2238,8,7,1068.4,349.5
P2,191,fil,non,1372,2668,8,8,1099.5,333.8
P5,104,fil,non,1372,10,8,1,988.2,541.6
P5,104,fil,non,1372,230,8,2,940.6,572.4
P5,104,fil,non,1372,1018,8,3,1170.6,422.5
P5,104,fil,non,1372,1220,8,4,1154.1,454.5
P5,104,fil,non,1372,1662,8,5,742.3,536.3
P5,104,fil,non,1372,1962,8,6,634.5,489.2
P5,104,fil,non,1372,2354,8,7,798.7,407.8
P5,104,fil,non,1372,2846,8,8,745.6,397.3
P6,125,fil,non,1372,10,7,1,970,476.6
P6,125,fil,non,1372,686,7,2,983.9,500.8
P6,125,fil,non,1372,1472,7,3,1132.1,391.9
P6,125,fil,non,1372,1894,7,4,1128.8,339
P6,125,fil,non,1372,2062,7,5,1182.2,479.4
P6,125,fil,non,1372,2440,7,6,1156.8,412.9
P6,125,fil,non,1372,2870,7,7,1154.6,340.8
P7,468,fil,non,1372,10,7,1,964.1,496.5
P7,468,fil,non,1372,812,7,2,1138,327.4
P7,468,fil,non,1372,1204,7,3,1219,417.5
P7,468,fil,non,1372,2032,7,4,1177.5,598.5
P7,468,fil,non,1372,2252,7,5,1060.2,627.5
P7,468,fil,non,1372,2496,7,6,1253.3,654.1
P7,468,fil,non,1372,2702,7,7,709.7,364.3
p9,512,fil,non,1372,48,6,1,2326.7,701.4
p9,512,fil,non,1372,368,6,2,1150.3,582.3
p9,512,fil,non,1372,560,6,3,1025.9,560.1
p9,512,fil,non,1372,1002,6,4,1423.7,712.6
p9,512,fil,non,1372,1188,6,5,1035.2,614
p9,512,fil,non,1372,1592,6,6,1016.3,600.4
p9,513,fil,non,1372,16,9,1,1049,567.8
p9,513,fil,non,1372,652,9,2,1068.6,517.6
p9,513,fil,non,1372,894,9,3,1039.6,545.9
p9,513,fil,non,1372,1012,9,4,1081,565.5
p9,513,fil,non,1372,1170,9,5,1040.1,563.9
p9,513,fil,non,1372,1422,9,6,1082.6,575.9
p9,513,fil,non,1372,1592,9,7,1036.9,550.8
p9,513,fil,non,1372,2628,9,8,1054,557.4
p9,513,fil,non,1372,2910,9,9,1019.6,558.7
p9,514,fil,non,1372,10,6,1,1012.2,573.7
p9,514,fil,non,1372,664,6,2,1053,556.5
p9,514,fil,non,1372,1132,6,3,1174.6,503.5
p9,514,fil,non,1372,1360,6,4,1233.6,373.6
p9,514,fil,non,1372,2630,6,5,1163.7,412.9
p9,514,fil,non,1372,2858,6,6,1127.3,443.3
p10,437,fil,non,1371,10,7,1,1002.4,461.6
p10,437,fil,non,1371,184,7,2,985.5,587.2
p10,437,fil,non,1371,958,7,3,852.8,539
p10,437,fil,non,1371,1218,7,4,1001.4,383.2
p10,437,fil,non,1371,1450,7,5,959.9,395.8
p10,437,fil,non,1371,2020,7,6,1020.6,358.1
p10,437,fil,non,1371,2608,7,7,1281,558.5
p11,451,fil,non,1371,10,7,1,810.6,512
p11,451,fil,non,1371,234,7,2,921.9,511.1
p11,451,fil,non,1371,1172,7,3,1203.2,564.7
p11,451,fil,non,1371,1492,7,4,771.7,572.2
p11,451,fil,non,1371,1816,7,5,823.9,568.6
p11,451,fil,non,1371,2598,7,6,1081.6,471.9
p11,451,fil,non,1371,2806,7,7,1059.7,424.7
p12,433,fil,non,1371,10,10,1,908.8,508.8
p12,433,fil,non,1371,226,10,2,943.9,531
p12,433,fil,non,1371,954,10,3,809.2,528.4
p12,433,fil,non,1371,1248,10,4,758.6,530.7
p12,433,fil,non,1371,1462,10,5,642.3,441.5
p12,433,fil,non,1371,1668,10,6,653.3,407.3
p12,433,fil,non,1371,1862,10,7,875.5,557.5
p12,433,fil,non,1371,2238,10,8,1269.9,569.3
p12,433,fil,non,1371,2626,10,9,1203.3,366.4
p12,433,fil,non,1371,2936,10,10,1026.5,364.8
p13,466,fil,non,1371,10,7,1,1005.1,586.3
p13,466,fil,non,1371,242,7,2,944,605.7
p13,466,fil,non,1371,1128,7,3,846.2,584.3
p13,466,fil,non,1371,1522,7,4,1169.5,622.6
p13,466,fil,non,1371,1790,7,5,1214,599
p13,466,fil,non,1371,1950,7,6,1049.8,389.7
p13,466,fil,non,1371,2216,7,7,994.8,399.5
p14,462,fil,non,1371,10,8,1,928.2,535.5
p14,462,fil,non,1371,834,8,2,1006.1,415.1
p14,462,fil,non,1371,1086,8,3,1008.2,337.3
p14,462,fil,non,1371,1460,8,4,768,450.7
p14,462,fil,non,1371,1894,8,5,1159.7,378.7
p14,462,fil,non,1371,2100,8,6,1137.5,376.3
p14,462,fil,non,1371,2354,8,7,1119.3,330.4
p14,462,fil,non,1371,2574,8,8,1104.9,407.7
p15,443,fil,non,1371,10,8,1,953.7,1435.7
p15,443,fil,non,1371,230,8,2,979.2,616.9
p15,443,fil,non,1371,454,8,3,992.8,541.9
p15,443,fil,non,1371,1292,8,4,896,537.4
p15,443,fil,non,1371,1430,8,5,1183.5,532.2
p15,443,fil,non,1371,1638,8,6,1098.9,355.4
p15,443,fil,non,1371,2608,8,7,1069.3,396.2
p15,443,fil,non,1371,2852,8,8,878.5,555.9
p16,456,fil,non,1371,10,1,1,944.4,455
P2,185,fil,non,1371,156,9,1,960.9,67.4
P2,185,fil,non,1371,356,9,2,1351.8,22
P2,185,fil,non,1371,772,9,3,909.4,319.1
P2,185,fil,non,1371,954,9,4,996.3,427.9
P2,185,fil,non,1371,1284,9,5,1020.2,504.5
P2,185,fil,non,1371,1746,9,6,1002.8,478.9
P2,185,fil,non,1371,2006,9,7,1031.2,140.4
P2,185,fil,non,1371,2748,9,8,954.9,100.7
P2,185,fil,non,1371,2912,9,9,1482.9,54.5
P2,186,fil,non,1371,10,8,1,1075.2,360
P2,186,fil,non,1371,246,8,2,1015.7,489
P2,186,fil,non,1371,1056,8,3,955.6,1226.5
P2,186,fil,non,1371,1452,8,4,1033.1,1067.1
P2,186,fil,non,1371,1980,8,5,985.4,453
P2,186,fil,non,1371,2134,8,6,1033.5,185
P2,186,fil,non,1371,2622,8,7,1060.2,433
P2,186,fil,non,1371,2808,8,8,993.6,497.9
P5,102,fil,non,1371,10,8,1,951.3,569.5
P5,102,fil,non,1371,752,8,2,844.4,597.2
P5,102,fil,non,1371,1096,8,3,888.7,634.1
P5,102,fil,non,1371,1496,8,4,1086.3,387.7
P5,102,fil,non,1371,1708,8,5,1005.1,398.3
P5,102,fil,non,1371,2184,8,6,851.3,554.6
P5,102,fil,non,1371,2600,8,7,918.9,670.1
P5,102,fil,non,1371,2904,8,8,1193.7,573.5
P6,123,fil,non,1371,10,9,1,971,416.4
P6,123,fil,non,1371,234,9,2,914.9,550.5
P6,123,fil,non,1371,506,9,3,969.5,503.2
P6,123,fil,non,1371,1298,9,4,861.2,559.7
P6,123,fil,non,1371,1642,9,5,997.9,496.2
P6,123,fil,non,1371,1814,9,6,1210.7,581.3
P6,123,fil,non,1371,2068,9,7,1064.9,409.8
P6,123,fil,non,1371,2510,9,8,812.6,489.9
P6,123,fil,non,1371,2804,9,9,889.4,561.8
P7,463,fil,non,1371,10,2,1,971.1,314.7
P7,463,fil,non,1371,1358,2,2,994.1,456.7
P7,464,fil,non,1371,10,4,1,909.8,500.6
P7,464,fil,non,1371,984,4,2,1026.5,332.4
P7,464,fil,non,1371,2310,4,3,1042,321
P7,464,fil,non,1371,2594,4,4,808.3,507.6
p9,508,fil,non,1371,10,5,1,974.9,474.5
p9,508,fil,non,1371,1790,5,2,1098.3,506
p9,508,fil,non,1371,2272,5,3,1004.8,486.4
p9,508,fil,non,1371,2394,5,4,928,460.3
p9,508,fil,non,1371,2680,5,5,884.4,447.6
p10,433,fil,non,1369,10,9,1,1014.7,514.5
p10,433,fil,non,1369,170,9,2,972.4,591.2
p10,433,fil,non,1369,884,9,3,858.3,478
p10,433,fil,non,1369,1110,9,4,1015.3,410.6
p10,433,fil,non,1369,1370,9,5,1194.1,361.3
p10,433,fil,non,1369,1668,9,6,526.2,376.6
p10,433,fil,non,1369,1864,9,7,466.2,362
p10,433,fil,non,1369,2552,9,8,534,376
p10,433,fil,non,1369,2860,9,9,458.3,356.9
p11,447,fil,non,1369,288,8,1,843.8,468.1
p11,447,fil,non,1369,512,8,2,946,516.2
p11,447,fil,non,1369,1334,8,3,847.6,547
p11,447,fil,non,1369,1720,8,4,719,546.5
p11,447,fil,non,1369,2068,8,5,666.3,507.3
p11,447,fil,non,1369,2348,8,6,638.7,415.6
p11,447,fil,non,1369,2556,8,7,630.3,329.4
p11,447,fil,non,1369,2874,8,8,935.2,382.1
p12,429,fil,non,1369,10,11,1,918.8,523
p12,429,fil,non,1369,264,11,2,955.9,541.9
p12,429,fil,non,1369,968,11,3,861,467.8
p12,429,fil,non,1369,1144,11,4,1092.3,469.6
p12,429,fil,non,1369,1358,11,5,1156.4,471.9
p12,429,fil,non,1369,1628,11,6,951.8,432.3
p12,429,fil,non,1369,1778,11,7,1017.9,333.8
p12,429,fil,non,1369,2062,11,8,1107.7,359.2
p12,429,fil,non,1369,2274,11,9,1033.7,378.3
p12,429,fil,non,1369,2536,11,10,994,372.7
p12,429,fil,non,1369,2816,11,11,1191.9,374.7
p13,461,fil,non,1369,10,9,1,930.5,480.6
p13,461,fil,non,1369,252,9,2,928.2,564.7
p13,461,fil,non,1369,1044,9,3,832.1,529.9
p13,461,fil,non,1369,1118,9,4,966.3,419.6
p13,461,fil,non,1369,1486,9,5,878.8,432.6
p13,461,fil,non,1369,1750,9,6,980.1,392.5
p13,461,fil,non,1369,1954,9,7,1145.9,348.2
p13,461,fil,non,1369,2208,9,8,1096.6,396.4
p13,461,fil,non,1369,2672,9,9,1204.3,343.5
p14,458,fil,non,1369,10,7,1,909.2,643.8
p14,458,fil,non,1369,202,7,2,939.5,595
p14,458,fil,non,1369,354,7,3,949.9,572.1
p14,458,fil,non,1369,1428,7,4,950,468.6
p14,458,fil,non,1369,1926,7,5,1185.7,370.2
p14,458,fil,non,1369,2416,7,6,814.4,245.2
p14,458,fil,non,1369,2808,7,7,829.1,346.7
p15,439,fil,non,1369,10,5,1,1004.1,552.7
p15,439,fil,non,1369,934,5,2,897.3,527.8
p15,439,fil,non,1369,1128,5,3,1051.7,405.6
p15,439,fil,non,1369,1502,5,4,1191.6,402
p15,439,fil,non,1369,2012,5,5,1281.6,360.8
p16,452,fil,non,1369,10,4,1,779.4,451.1
p16,452,fil,non,1369,546,4,2,917,492.2
p16,452,fil,non,1369,2318,4,3,875.9,390.4
p16,452,fil,non,1369,2654,4,4,907.2,410.4
P2,180,fil,non,1369,142,9,1,727.3,168.5
P2,180,fil,non,1369,328,9,2,883.3,-78.5
P2,180,fil,non,1369,520,9,3,1504.5,0.6
P2,180,fil,non,1369,874,9,4,67,20.8
P2,180,fil,non,1369,994,9,5,-198.3,-7.3
P2,180,fil,non,1369,1912,9,6,980,397.5
P2,180,fil,non,1369,2110,9,7,1009.5,504
P2,180,fil,non,1369,2454,9,8,997.7,500.1
P2,180,fil,non,1369,2718,9,9,1084.4,1091
P2,181,fil,non,1369,10,11,1,1184.3,505.8
P2,181,fil,non,1369,220,11,2,1063.1,508.5
P2,181,fil,non,1369,336,11,3,1011.3,511.2
P2,181,fil,non,1369,702,11,4,965.1,492.1
P2,181,fil,non,1369,1170,11,5,910.9,456.2
P2,181,fil,non,1369,1444,11,6,968.7,1003.3
P2,181,fil,non,1369,1660,11,7,944.7,1168.2
P2,181,fil,non,1369,1950,11,8,1009,1117.5
P2,181,fil,non,1369,2160,11,9,1001.3,1101.9
P2,181,fil,non,1369,2370,11,10,992.4,1093.6
P2,181,fil,non,1369,2924,11,11,1045.1,621.1
P2,182,fil,non,1369,14,4,1,1000.1,501.9
P2,182,fil,non,1369,1732,4,2,1120.6,518.8
P2,182,fil,non,1369,1974,4,3,962.1,1179.2
P2,182,fil,non,1369,2842,4,4,958.1,344.9
P2,183,fil,non,1369,176,11,1,1253.4,346.2
P2,183,fil,non,1369,424,11,2,981.6,525.4
P2,183,fil,non,1369,648,11,3,1032.3,1101.1
